geo_id,tract_name,hs_grad_or_higher,bachelors_or_higher,bachelors_degree,graduate_degree,year
1400000US17031826000,"Census Tract 8260, Cook County, Illinois",1115,82,64,18,2018
1400000US17031826100,"Census Tract 8261, Cook County, Illinois",3260,395,313,82,2018
1400000US17031826201,"Census Tract 8262.01, Cook County, Illinois",2742,703,455,248,2018
1400000US17031826202,"Census Tract 8262.02, Cook County, Illinois",3008,504,372,132,2018
1400000US17031826301,"Census Tract 8263.01, Cook County, Illinois",2273,470,243,227,2018
1400000US17031826303,"Census Tract 8263.03, Cook County, Illinois",2677,627,410,217,2018
1400000US17031826304,"Census Tract 8263.04, Cook County, Illinois",1578,305,193,112,2018
1400000US17031826401,"Census Tract 8264.01, Cook County, Illinois",2134,413,332,81,2018
1400000US17031826402,"Census Tract 8264.02, Cook County, Illinois",3187,732,458,274,2018
1400000US17031826500,"Census Tract 8265, Cook County, Illinois",3109,631,336,295,2018
1400000US17031826600,"Census Tract 8266, Cook County, Illinois",3171,515,342,173,2018
1400000US17031826700,"Census Tract 8267, Cook County, Illinois",2752,477,366,111,2018
1400000US17031826800,"Census Tract 8268, Cook County, Illinois",2326,335,218,117,2018
1400000US17031826901,"Census Tract 8269.01, Cook County, Illinois",841,51,38,13,2018
1400000US17031826902,"Census Tract 8269.02, Cook County, Illinois",856,93,54,39,2018
1400000US17031827000,"Census Tract 8270, Cook County, Illinois",1936,346,270,76,2018
1400000US17031827100,"Census Tract 8271, Cook County, Illinois",1538,195,155,40,2018
1400000US17031827200,"Census Tract 8272, Cook County, Illinois",2030,428,279,149,2018
1400000US17031827300,"Census Tract 8273, Cook County, Illinois",1461,141,98,43,2018
1400000US17031827400,"Census Tract 8274, Cook County, Illinois",2402,186,148,38,2018
1400000US17031827500,"Census Tract 8275, Cook County, Illinois",2313,276,240,36,2018
1400000US17031827600,"Census Tract 8276, Cook County, Illinois",2025,443,207,236,2018
1400000US17031827700,"Census Tract 8277, Cook County, Illinois",1469,264,211,53,2018
1400000US17031827801,"Census Tract 8278.01, Cook County, Illinois",2826,917,514,403,2018
1400000US17031827802,"Census Tract 8278.02, Cook County, Illinois",2147,626,430,196,2018
1400000US17031827804,"Census Tract 8278.04, Cook County, Illinois",2017,597,340,257,2018
1400000US17031827805,"Census Tract 8278.05, Cook County, Illinois",1839,560,325,235,2018
1400000US17031827901,"Census Tract 8279.01, Cook County, Illinois",1619,555,238,317,2018
1400000US17031827902,"Census Tract 8279.02, Cook County, Illinois",2578,573,420,153,2018
1400000US17031828000,"Census Tract 8280, Cook County, Illinois",2968,665,462,203,2018
1400000US17031828100,"Census Tract 8281, Cook County, Illinois",2711,938,589,349,2018
1400000US17031828201,"Census Tract 8282.01, Cook County, Illinois",2542,800,556,244,2018
1400000US17031828202,"Census Tract 8282.02, Cook County, Illinois",3017,723,555,168,2018
1400000US17031828300,"Census Tract 8283, Cook County, Illinois",2245,473,299,174,2018
1400000US17031828401,"Census Tract 8284.01, Cook County, Illinois",2521,1079,632,447,2018
1400000US17031828402,"Census Tract 8284.02, Cook County, Illinois",2563,895,553,342,2018
1400000US17031828503,"Census Tract 8285.03, Cook County, Illinois",2304,351,308,43,2018
1400000US17031828504,"Census Tract 8285.04, Cook County, Illinois",3185,479,416,63,2018
1400000US17031828505,"Census Tract 8285.05, Cook County, Illinois",4755,1302,794,508,2018
1400000US17031828506,"Census Tract 8285.06, Cook County, Illinois",5653,1600,1103,497,2018
1400000US17031828601,"Census Tract 8286.01, Cook County, Illinois",2617,1181,713,468,2018
1400000US17031828602,"Census Tract 8286.02, Cook County, Illinois",3060,1425,915,510,2018
1400000US17031828701,"Census Tract 8287.01, Cook County, Illinois",2434,898,499,399,2018
1400000US17031828702,"Census Tract 8287.02, Cook County, Illinois",2996,862,546,316,2018
1400000US17031828801,"Census Tract 8288.01, Cook County, Illinois",3437,1646,744,902,2018
1400000US17031828802,"Census Tract 8288.02, Cook County, Illinois",2231,490,297,193,2018
1400000US17031828900,"Census Tract 8289, Cook County, Illinois",1562,238,156,82,2018
1400000US17031829000,"Census Tract 8290, Cook County, Illinois",598,54,52,2,2018
1400000US17031829100,"Census Tract 8291, Cook County, Illinois",1463,191,80,111,2018
1400000US17031829200,"Census Tract 8292, Cook County, Illinois",2770,369,222,147,2018
1400000US17031829301,"Census Tract 8293.01, Cook County, Illinois",2391,842,546,296,2018
1400000US17031829302,"Census Tract 8293.02, Cook County, Illinois",1457,253,144,109,2018
1400000US17031829401,"Census Tract 8294.01, Cook County, Illinois",666,133,90,43,2018
1400000US17031829402,"Census Tract 8294.02, Cook County, Illinois",2138,460,250,210,2018
1400000US17031829500,"Census Tract 8295, Cook County, Illinois",2277,162,106,56,2018
1400000US17031829600,"Census Tract 8296, Cook County, Illinois",1671,246,166,80,2018
1400000US17031829700,"Census Tract 8297, Cook County, Illinois",2282,359,225,134,2018
1400000US17031829800,"Census Tract 8298, Cook County, Illinois",4306,2625,1100,1525,2018
1400000US17031829901,"Census Tract 8299.01, Cook County, Illinois",6286,2204,1129,1075,2018
1400000US17031829902,"Census Tract 8299.02, Cook County, Illinois",3942,2185,1036,1149,2018
1400000US17031830001,"Census Tract 8300.01, Cook County, Illinois",1719,246,141,105,2018
1400000US17031830003,"Census Tract 8300.03, Cook County, Illinois",5309,2417,1481,936,2018
1400000US17031830004,"Census Tract 8300.04, Cook County, Illinois",4473,1692,949,743,2018
1400000US17031830005,"Census Tract 8300.05, Cook County, Illinois",3103,1569,756,813,2018
1400000US17031830006,"Census Tract 8300.06, Cook County, Illinois",1612,480,360,120,2018
1400000US17031830007,"Census Tract 8300.07, Cook County, Illinois",2954,722,434,288,2018
1400000US17031830008,"Census Tract 8300.08, Cook County, Illinois",2663,864,637,227,2018
1400000US17031830100,"Census Tract 8301, Cook County, Illinois",1993,632,376,256,2018
1400000US17031830201,"Census Tract 8302.01, Cook County, Illinois",3322,1120,611,509,2018
1400000US17031830202,"Census Tract 8302.02, Cook County, Illinois",2125,700,433,267,2018
1400000US17031830300,"Census Tract 8303, Cook County, Illinois",2918,703,424,279,2018
1400000US17031830400,"Census Tract 8304, Cook County, Illinois",2763,813,521,292,2018
1400000US17031830500,"Census Tract 8305, Cook County, Illinois",1458,128,128,0,2018
1400000US17031830600,"Census Tract 8306, Cook County, Illinois",2696,1273,760,513,2018
1400000US17031830700,"Census Tract 8307, Cook County, Illinois",2677,1323,835,488,2018
1400000US17031830800,"Census Tract 8308, Cook County, Illinois",2134,1500,1008,492,2018
1400000US17031830900,"Census Tract 8309, Cook County, Illinois",2052,1450,1038,412,2018
1400000US17031831000,"Census Tract 8310, Cook County, Illinois",1768,1602,942,660,2018
1400000US17031831100,"Census Tract 8311, Cook County, Illinois",4120,1666,931,735,2018
1400000US17031831200,"Census Tract 8312, Cook County, Illinois",1848,484,355,129,2018
1400000US17031831300,"Census Tract 8313, Cook County, Illinois",569,94,72,22,2018
1400000US17031831400,"Census Tract 8314, Cook County, Illinois",1558,332,181,151,2018
1400000US17031831500,"Census Tract 8315, Cook County, Illinois",2196,547,328,219,2018
1400000US17031831600,"Census Tract 8316, Cook County, Illinois",3386,687,534,153,2018
1400000US17031831700,"Census Tract 8317, Cook County, Illinois",1312,617,424,193,2018
1400000US17031831800,"Census Tract 8318, Cook County, Illinois",3673,1924,1117,807,2018
1400000US17031831900,"Census Tract 8319, Cook County, Illinois",2018,1768,1108,660,2018
1400000US17031832000,"Census Tract 8320, Cook County, Illinois",1240,982,665,317,2018
1400000US17031832100,"Census Tract 8321, Cook County, Illinois",2411,1766,1192,574,2018
1400000US17031832200,"Census Tract 8322, Cook County, Illinois",2376,1970,949,1021,2018
1400000US17031832300,"Census Tract 8323, Cook County, Illinois",1474,1141,655,486,2018
1400000US17031832400,"Census Tract 8324, Cook County, Illinois",2195,1582,1147,435,2018
1400000US17031832500,"Census Tract 8325, Cook County, Illinois",2089,1723,975,748,2018
1400000US17031832600,"Census Tract 8326, Cook County, Illinois",2759,2556,1431,1125,2018
1400000US17031832900,"Census Tract 8329, Cook County, Illinois",1324,1177,644,533,2018
1400000US17031833000,"Census Tract 8330, Cook County, Illinois",3413,2872,1699,1173,2018
1400000US17031833100,"Census Tract 8331, Cook County, Illinois",5375,4431,2186,2245,2018
1400000US17031833300,"Census Tract 8333, Cook County, Illinois",1168,902,385,517,2018
1400000US17031833900,"Census Tract 8339, Cook County, Illinois",969,118,92,26,2018
1400000US17031834000,"Census Tract 8340, Cook County, Illinois",1554,178,120,58,2018
1400000US17031834200,"Census Tract 8342, Cook County, Illinois",2467,715,400,315,2018
1400000US17031834300,"Census Tract 8343, Cook County, Illinois",3702,1291,797,494,2018
1400000US17031834400,"Census Tract 8344, Cook County, Illinois",2314,888,442,446,2018
1400000US17031834500,"Census Tract 8345, Cook County, Illinois",622,100,61,39,2018
1400000US17031834600,"Census Tract 8346, Cook County, Illinois",1124,62,53,9,2018
1400000US17031834700,"Census Tract 8347, Cook County, Illinois",510,57,32,25,2018
1400000US17031834800,"Census Tract 8348, Cook County, Illinois",892,117,91,26,2018
1400000US17031834900,"Census Tract 8349, Cook County, Illinois",835,103,78,25,2018
1400000US17031835000,"Census Tract 8350, Cook County, Illinois",2596,180,132,48,2018
1400000US17031835100,"Census Tract 8351, Cook County, Illinois",2115,204,117,87,2018
1400000US17031835200,"Census Tract 8352, Cook County, Illinois",1036,197,147,50,2018
1400000US17031835500,"Census Tract 8355, Cook County, Illinois",783,124,86,38,2018
1400000US17031835600,"Census Tract 8356, Cook County, Illinois",532,63,50,13,2018
1400000US17031835700,"Census Tract 8357, Cook County, Illinois",169,46,46,0,2018
1400000US17031835800,"Census Tract 8358, Cook County, Illinois",826,442,214,228,2018
1400000US17031835900,"Census Tract 8359, Cook County, Illinois",1690,420,261,159,2018
1400000US17031836000,"Census Tract 8360, Cook County, Illinois",1507,536,277,259,2018
1400000US17031836100,"Census Tract 8361, Cook County, Illinois",1025,181,161,20,2018
1400000US17031836200,"Census Tract 8362, Cook County, Illinois",218,207,58,149,2018
1400000US17031836300,"Census Tract 8363, Cook County, Illinois",1013,571,231,340,2018
1400000US17031836400,"Census Tract 8364, Cook County, Illinois",2103,958,445,513,2018
1400000US17031836500,"Census Tract 8365, Cook County, Illinois",786,215,141,74,2018
1400000US17031836600,"Census Tract 8366, Cook County, Illinois",1332,494,414,80,2018
1400000US17031836700,"Census Tract 8367, Cook County, Illinois",1145,175,145,30,2018
1400000US17031836800,"Census Tract 8368, Cook County, Illinois",759,135,89,46,2018
1400000US17031836900,"Census Tract 8369, Cook County, Illinois",516,116,76,40,2018
1400000US17031837000,"Census Tract 8370, Cook County, Illinois",935,235,139,96,2018
1400000US17031837100,"Census Tract 8371, Cook County, Illinois",841,314,187,127,2018
1400000US17031837300,"Census Tract 8373, Cook County, Illinois",1315,236,124,112,2018
1400000US17031837400,"Census Tract 8374, Cook County, Illinois",1229,255,195,60,2018
1400000US17031837800,"Census Tract 8378, Cook County, Illinois",1436,606,393,213,2018
1400000US17031838000,"Census Tract 8380, Cook County, Illinois",1513,632,425,207,2018
1400000US17031838100,"Census Tract 8381, Cook County, Illinois",1145,589,263,326,2018
1400000US17031838200,"Census Tract 8382, Cook County, Illinois",758,577,308,269,2018
1400000US17031838300,"Census Tract 8383, Cook County, Illinois",988,593,368,225,2018
1400000US17031838600,"Census Tract 8386, Cook County, Illinois",480,4,4,0,2018
1400000US17031838700,"Census Tract 8387, Cook County, Illinois",1717,166,80,86,2018
1400000US17031838800,"Census Tract 8388, Cook County, Illinois",1399,155,99,56,2018
1400000US17031839000,"Census Tract 8390, Cook County, Illinois",6527,5003,2411,2592,2018
1400000US17031839100,"Census Tract 8391, Cook County, Illinois",5158,4127,2228,1899,2018
1400000US17031839200,"Census Tract 8392, Cook County, Illinois",1735,971,479,492,2018
1400000US17031839500,"Census Tract 8395, Cook County, Illinois",921,598,370,228,2018
1400000US17031839600,"Census Tract 8396, Cook County, Illinois",1047,483,316,167,2018
1400000US17031839700,"Census Tract 8397, Cook County, Illinois",2763,1402,885,517,2018
1400000US17031839800,"Census Tract 8398, Cook County, Illinois",1730,827,430,397,2018
1400000US17031839900,"Census Tract 8399, Cook County, Illinois",2849,1341,801,540,2018
1400000US17031840000,"Census Tract 8400, Cook County, Illinois",1716,777,474,303,2018
1400000US17031840100,"Census Tract 8401, Cook County, Illinois",1925,703,522,181,2018
1400000US17031840200,"Census Tract 8402, Cook County, Illinois",1309,539,341,198,2018
1400000US17031840300,"Census Tract 8403, Cook County, Illinois",1808,493,360,133,2018
1400000US17031840400,"Census Tract 8404, Cook County, Illinois",1670,716,421,295,2018
1400000US17031840700,"Census Tract 8407, Cook County, Illinois",1239,347,253,94,2018
1400000US17031840800,"Census Tract 8408, Cook County, Illinois",844,72,72,0,2018
1400000US17031841000,"Census Tract 8410, Cook County, Illinois",815,553,193,360,2018
1400000US17031841100,"Census Tract 8411, Cook County, Illinois",3276,1339,909,430,2018
1400000US17031841200,"Census Tract 8412, Cook County, Illinois",2264,1028,603,425,2018
1400000US17031841300,"Census Tract 8413, Cook County, Illinois",1803,731,509,222,2018
1400000US17031841400,"Census Tract 8414, Cook County, Illinois",631,70,67,3,2018
1400000US17031841500,"Census Tract 8415, Cook County, Illinois",1325,216,149,67,2018
1400000US17031841600,"Census Tract 8416, Cook County, Illinois",236,62,45,17,2018
1400000US17031841700,"Census Tract 8417, Cook County, Illinois",654,95,68,27,2018
1400000US17031841800,"Census Tract 8418, Cook County, Illinois",1331,238,124,114,2018
1400000US17031841900,"Census Tract 8419, Cook County, Illinois",2955,2253,1148,1105,2018
1400000US17031842000,"Census Tract 8420, Cook County, Illinois",1282,567,297,270,2018
1400000US17031842100,"Census Tract 8421, Cook County, Illinois",2941,585,395,190,2018
1400000US17031842200,"Census Tract 8422, Cook County, Illinois",2594,1857,1270,587,2018
1400000US17031842300,"Census Tract 8423, Cook County, Illinois",2763,2126,1323,803,2018
1400000US17031842400,"Census Tract 8424, Cook County, Illinois",1980,587,406,181,2018
1400000US17031842500,"Census Tract 8425, Cook County, Illinois",704,80,53,27,2018
1400000US17031842600,"Census Tract 8426, Cook County, Illinois",2351,552,350,202,2018
1400000US17031842800,"Census Tract 8428, Cook County, Illinois",2642,351,260,91,2018
1400000US17031842900,"Census Tract 8429, Cook County, Illinois",1088,199,119,80,2018
1400000US17031843000,"Census Tract 8430, Cook County, Illinois",873,128,100,28,2018
1400000US17031843100,"Census Tract 8431, Cook County, Illinois",842,146,70,76,2018
1400000US17031843200,"Census Tract 8432, Cook County, Illinois",1199,536,349,187,2018
1400000US17031843300,"Census Tract 8433, Cook County, Illinois",979,238,170,68,2018
1400000US17031843400,"Census Tract 8434, Cook County, Illinois",637,59,37,22,2018
1400000US17031843500,"Census Tract 8435, Cook County, Illinois",3619,212,185,27,2018
1400000US17031843600,"Census Tract 8436, Cook County, Illinois",1716,806,512,294,2018
1400000US17031843700,"Census Tract 8437, Cook County, Illinois",1545,1006,487,519,2018
1400000US17031843800,"Census Tract 8438, Cook County, Illinois",931,119,80,39,2018
1400000US17031843900,"Census Tract 8439, Cook County, Illinois",2509,1086,614,472,2018
1400000US17031980000,"Census Tract 9800, Cook County, Illinois",0,0,0,0,2018
1400000US17031980100,"Census Tract 9801, Cook County, Illinois",0,0,0,0,2018
1400000US17031990000,"Census Tract 9900, Cook County, Illinois",0,0,0,0,2018
1400000US17031010100,"Census Tract 101, Cook County, Illinois",2862,1555,952,603,2019
1400000US17031010201,"Census Tract 102.01, Cook County, Illinois",4047,1624,970,654,2019
1400000US17031010202,"Census Tract 102.02, Cook County, Illinois",1583,662,417,245,2019
1400000US17031010300,"Census Tract 103, Cook County, Illinois",4670,2099,1058,1041,2019
1400000US17031010400,"Census Tract 104, Cook County, Illinois",2549,1713,1099,614,2019
