geo_id,tract_name,labor_force_population,unemployment_rate,mean_commute_minutes,median_household_income,per_capita_income,poverty_rate,year
1400000US17031221300,"Census Tract 2213, Cook County, Illinois",2581,4.8,31.4,56725,41088,22,2018
1400000US17031221400,"Census Tract 2214, Cook County, Illinois",2492,2.1,33.2,78972,46162,7,2018
1400000US17031221500,"Census Tract 2215, Cook County, Illinois",2458,4.1,31.5,64495,44480,10,2018
1400000US17031221600,"Census Tract 2216, Cook County, Illinois",2679,1,32.3,133438,85396,5.6,2018
1400000US17031222200,"Census Tract 2222, Cook County, Illinois",1830,5.5,30.5,134500,82516,6.1,2018
1400000US17031222500,"Census Tract 2225, Cook County, Illinois",1421,7.2,32,79250,31583,22.6,2018
1400000US17031222600,"Census Tract 2226, Cook County, Illinois",1337,4.8,31.9,80735,41732,7.2,2018
1400000US17031222700,"Census Tract 2227, Cook County, Illinois",1955,2.7,33.5,62733,27121,19.8,2018
1400000US17031222800,"Census Tract 2228, Cook County, Illinois",782,4.6,32.5,42039,25558,23.8,2018
1400000US17031222900,"Census Tract 2229, Cook County, Illinois",824,3.9,32.1,46985,23593,11.8,2018
1400000US17031230100,"Census Tract 2301, Cook County, Illinois",1491,4.9,37.3,55000,26640,25.3,2018
1400000US17031230200,"Census Tract 2302, Cook County, Illinois",1578,9.5,32.9,55605,20899,20.7,2018
1400000US17031230300,"Census Tract 2303, Cook County, Illinois",736,11.5,35.4,39653,16497,19.3,2018
1400000US17031230400,"Census Tract 2304, Cook County, Illinois",1742,14.9,38.9,58250,21901,21.1,2018
1400000US17031230500,"Census Tract 2305, Cook County, Illinois",2688,10.1,34.4,31288,13776,34.5,2018
1400000US17031230600,"Census Tract 2306, Cook County, Illinois",5389,17.8,37,41931,16339,25.8,2018
1400000US17031230700,"Census Tract 2307, Cook County, Illinois",4159,5.5,34.9,40636,14965,20.5,2018
1400000US17031230800,"Census Tract 2308, Cook County, Illinois",1049,11.5,37.2,55365,20652,22.2,2018
1400000US17031230900,"Census Tract 2309, Cook County, Illinois",3763,6.3,39.6,43438,23198,33.1,2018
1400000US17031231100,"Census Tract 2311, Cook County, Illinois",965,21.2,41.7,32895,19929,29.4,2018
1400000US17031231200,"Census Tract 2312, Cook County, Illinois",4887,10.9,44.3,33627,15084,31,2018
1400000US17031231500,"Census Tract 2315, Cook County, Illinois",4585,20.2,36.6,31888,15966,37.5,2018
1400000US17031240200,"Census Tract 2402, Cook County, Illinois",1428,3.6,34,128864,88620,6.9,2018
1400000US17031240300,"Census Tract 2403, Cook County, Illinois",1025,1.8,31.6,124141,89667,4.6,2018
1400000US17031240500,"Census Tract 2405, Cook County, Illinois",1996,1.4,29.3,156389,104283,2.7,2018
1400000US17031240600,"Census Tract 2406, Cook County, Illinois",1200,3.4,31.4,105938,65383,8.2,2018
1400000US17031240700,"Census Tract 2407, Cook County, Illinois",1406,5,34,76875,38744,23.2,2018
1400000US17031240800,"Census Tract 2408, Cook County, Illinois",1255,8.6,30.4,48350,31810,22.1,2018
1400000US17031240900,"Census Tract 2409, Cook County, Illinois",814,4.9,28.4,37277,31759,28.9,2018
1400000US17031241000,"Census Tract 2410, Cook County, Illinois",1661,4.7,31.2,65900,32398,28.5,2018
1400000US17031241100,"Census Tract 2411, Cook County, Illinois",3212,5.8,32.1,75658,37472,23.4,2018
1400000US17031241200,"Census Tract 2412, Cook County, Illinois",1590,1.1,29.1,106339,63213,7.3,2018
1400000US17031241300,"Census Tract 2413, Cook County, Illinois",1735,3.9,32.4,145938,72734,14.7,2018
1400000US17031241400,"Census Tract 2414, Cook County, Illinois",4679,1.4,32.7,104167,71305,10.5,2018
1400000US17031241500,"Census Tract 2415, Cook County, Illinois",2507,2.3,32.2,128125,75770,12.9,2018
1400000US17031241600,"Census Tract 2416, Cook County, Illinois",3382,3,32.3,93583,57818,11.5,2018
1400000US17031242000,"Census Tract 2420, Cook County, Illinois",4697,3.3,28.7,82778,43911,17.5,2018
1400000US17031242100,"Census Tract 2421, Cook County, Illinois",3489,3.4,26.9,133951,72350,8.1,2018
1400000US17031242200,"Census Tract 2422, Cook County, Illinois",2998,2,30.2,113618,76784,6.1,2018
1400000US17031242300,"Census Tract 2423, Cook County, Illinois",2941,1,29.4,93980,62810,5.5,2018
1400000US17031242400,"Census Tract 2424, Cook County, Illinois",2484,3.3,35.1,85000,52035,10.8,2018
1400000US17031242500,"Census Tract 2425, Cook County, Illinois",2780,4.1,31.4,68036,41576,14.3,2018
1400000US17031242600,"Census Tract 2426, Cook County, Illinois",4768,3,30,57362,37164,17.3,2018
1400000US17031242700,"Census Tract 2427, Cook County, Illinois",1354,9,36,48333,27490,20.6,2018
1400000US17031242800,"Census Tract 2428, Cook County, Illinois",1247,5.5,37.3,86806,49772,5.6,2018
1400000US17031242900,"Census Tract 2429, Cook County, Illinois",1383,0.5,30.7,85917,61595,3.4,2018
1400000US17031243000,"Census Tract 2430, Cook County, Illinois",2077,5.2,29.8,77794,48843,7.1,2018
1400000US17031243100,"Census Tract 2431, Cook County, Illinois",1713,2.5,26.3,107734,68114,7.2,2018
1400000US17031243200,"Census Tract 2432, Cook County, Illinois",1838,4.2,27.2,123167,64315,11.2,2018
1400000US17031243300,"Census Tract 2433, Cook County, Illinois",2047,2.1,28,91071,58458,11.6,2018
1400000US17031243400,"Census Tract 2434, Cook County, Illinois",2342,3,25.6,95764,54709,14.5,2018
1400000US17031243500,"Census Tract 2435, Cook County, Illinois",3138,8.3,25.2,104423,72134,7.8,2018
1400000US17031250200,"Census Tract 2502, Cook County, Illinois",2132,14.5,39.2,46250,21302,15.8,2018
1400000US17031250300,"Census Tract 2503, Cook County, Illinois",3739,9.7,37.5,32225,16284,32.8,2018
1400000US17031250400,"Census Tract 2504, Cook County, Illinois",4007,16.6,36.8,45479,20912,26.1,2018
1400000US17031250500,"Census Tract 2505, Cook County, Illinois",5974,9.4,34.2,90058,37034,11.6,2018
1400000US17031250600,"Census Tract 2506, Cook County, Illinois",3421,11.2,36.5,43625,22905,15.3,2018
1400000US17031250700,"Census Tract 2507, Cook County, Illinois",4534,10.5,44.1,40349,21020,17.7,2018
1400000US17031250800,"Census Tract 2508, Cook County, Illinois",1833,14,37.8,32500,16804,33.2,2018
1400000US17031251000,"Census Tract 2510, Cook County, Illinois",777,17.8,34,37656,17255,19.1,2018
1400000US17031251100,"Census Tract 2511, Cook County, Illinois",3319,12,42.7,22526,13318,41.6,2018
1400000US17031251200,"Census Tract 2512, Cook County, Illinois",3743,16.9,33.1,47875,17228,23.9,2018
1400000US17031251300,"Census Tract 2513, Cook County, Illinois",3372,19,40,29917,17858,23.4,2018
1400000US17031251400,"Census Tract 2514, Cook County, Illinois",3153,8.1,38.8,30196,20490,21.9,2018
1400000US17031251500,"Census Tract 2515, Cook County, Illinois",3240,23.7,43.8,22905,16309,45.4,2018
1400000US17031251600,"Census Tract 2516, Cook County, Illinois",3023,6,40.8,35264,15158,32.6,2018
1400000US17031251700,"Census Tract 2517, Cook County, Illinois",1089,12.7,36.6,38000,14739,19.3,2018
1400000US17031251800,"Census Tract 2518, Cook County, Illinois",3415,18,41.3,22984,11832,35.8,2018
1400000US17031251900,"Census Tract 2519, Cook County, Illinois",3095,20.2,38.3,21281,12244,48.5,2018
1400000US17031252000,"Census Tract 2520, Cook County, Illinois",4580,8.8,37.3,20611,17513,33.5,2018
1400000US17031252101,"Census Tract 2521.01, Cook County, Illinois",1031,6.9,43.8,19023,29361,34.3,2018
1400000US17031252102,"Census Tract 2521.02, Cook County, Illinois",5501,14.5,41.8,34829,15531,32.5,2018
1400000US17031252201,"Census Tract 2522.01, Cook County, Illinois",2506,17.6,32.1,32051,18789,30.8,2018
1400000US17031252202,"Census Tract 2522.02, Cook County, Illinois",3473,23.8,35.8,26230,12493,38.9,2018
1400000US17031260100,"Census Tract 2601, Cook County, Illinois",898,17.6,38.9,14303,13086,50.8,2018
1400000US17031260200,"Census Tract 2602, Cook County, Illinois",726,15.7,38.5,30114,12208,31.1,2018
1400000US17031260300,"Census Tract 2603, Cook County, Illinois",1115,21.4,31.7,22236,13081,37.4,2018
1400000US17031260400,"Census Tract 2604, Cook County, Illinois",861,24.4,33.3,19697,12610,31.2,2018
1400000US17031260500,"Census Tract 2605, Cook County, Illinois",1220,12.8,45.9,29286,13772,49.2,2018
1400000US17031260600,"Census Tract 2606, Cook County, Illinois",1423,26.2,36.9,25625,10736,51.9,2018
1400000US17031260700,"Census Tract 2607, Cook County, Illinois",1283,16.7,44.7,22339,11722,52.2,2018
1400000US17031260800,"Census Tract 2608, Cook County, Illinois",1812,17.9,36.1,23944,16422,49.6,2018
1400000US17031260900,"Census Tract 2609, Cook County, Illinois",1096,20.3,30.4,28750,12812,30.7,2018
1400000US17031261000,"Census Tract 2610, Cook County, Illinois",1772,10,35.9,34000,13949,28.5,2018
1400000US17031270500,"Census Tract 2705, Cook County, Illinois",1159,23.9,39,14453,11087,50.6,2018
1400000US17031271200,"Census Tract 2712, Cook County, Illinois",989,16.9,30.5,26984,12557,37.5,2018
1400000US17031271300,"Census Tract 2713, Cook County, Illinois",782,13.3,33.1,24340,18752,59.3,2018
1400000US17031271400,"Census Tract 2714, Cook County, Illinois",847,16.4,37.1,20759,13690,47.2,2018
1400000US17031271500,"Census Tract 2715, Cook County, Illinois",1153,10.1,35.8,28846,13910,34.6,2018
1400000US17031271800,"Census Tract 2718, Cook County, Illinois",499,11.7,37,17905,7143,72.2,2018
1400000US17031280100,"Census Tract 2801, Cook County, Illinois",6161,1.9,25.7,125708,108376,7.6,2018
1400000US17031280400,"Census Tract 2804, Cook County, Illinois",1128,12,25.9,36698,19264,36.8,2018
1400000US17031280800,"Census Tract 2808, Cook County, Illinois",765,23.5,30.2,17143,17994,30.3,2018
1400000US17031280900,"Census Tract 2809, Cook County, Illinois",701,34.7,38.7,18269,15924,56.3,2018
1400000US17031281900,"Census Tract 2819, Cook County, Illinois",5681,4.4,26.6,102902,75125,17.9,2018
1400000US17031282700,"Census Tract 2827, Cook County, Illinois",1761,15.5,30.3,80313,33685,22.2,2018
1400000US17031282800,"Census Tract 2828, Cook County, Illinois",1433,8.6,28.6,54837,41391,21.1,2018
1400000US17031283100,"Census Tract 2831, Cook County, Illinois",2595,9.4,26.6,38798,24928,35.7,2018
1400000US17031283200,"Census Tract 2832, Cook County, Illinois",1338,7.6,29.5,74890,44673,21.1,2018
1400000US17031283800,"Census Tract 2838, Cook County, Illinois",2923,12.9,35.6,74333,41081,21.8,2018
1400000US17031290900,"Census Tract 2909, Cook County, Illinois",2838,36.6,34.8,28226,12111,44.1,2018
1400000US17031291200,"Census Tract 2912, Cook County, Illinois",1767,22.2,37.6,23819,12086,45.3,2018
1400000US17031291600,"Census Tract 2916, Cook County, Illinois",748,2.8,32.6,47647,18029,19.7,2018
1400000US17031292200,"Census Tract 2922, Cook County, Illinois",1944,23.3,32.5,32237,15538,48.2,2018
1400000US17031292400,"Census Tract 2924, Cook County, Illinois",1771,5.3,46.2,31083,15989,38.4,2018
1400000US17031292500,"Census Tract 2925, Cook County, Illinois",3043,14.3,34.5,40131,17875,27.7,2018
1400000US17031300500,"Census Tract 3005, Cook County, Illinois",2210,6.3,40.3,38113,14593,20.7,2018
1400000US17031300600,"Census Tract 3006, Cook County, Illinois",2476,10.8,37.8,44492,14952,24.7,2018
1400000US17031300700,"Census Tract 3007, Cook County, Illinois",3377,8.8,39.8,36224,12468,32.7,2018
1400000US17031300800,"Census Tract 3008, Cook County, Illinois",2795,10.4,40.3,29949,10039,42,2018
1400000US17031300900,"Census Tract 3009, Cook County, Illinois",3214,4.7,42.6,26833,12220,37.2,2018
1400000US17031301100,"Census Tract 3011, Cook County, Illinois",1608,9.1,36.4,28723,13935,31.7,2018
1400000US17031301200,"Census Tract 3012, Cook County, Illinois",2715,11.3,32.1,27328,13978,34.5,2018
1400000US17031301600,"Census Tract 3016, Cook County, Illinois",3424,10.7,37.5,35411,13207,32.8,2018
1400000US17031301701,"Census Tract 3017.01, Cook County, Illinois",2737,11.6,40.1,29773,14091,35.2,2018
1400000US17031301702,"Census Tract 3017.02, Cook County, Illinois",3134,9.6,36.4,39614,12723,20.2,2018
1400000US17031301801,"Census Tract 3018.01, Cook County, Illinois",2574,8.4,30.7,34427,15212,23.1,2018
1400000US17031301802,"Census Tract 3018.02, Cook County, Illinois",2575,14.3,35.7,35925,12056,24.3,2018
1400000US17031301803,"Census Tract 3018.03, Cook County, Illinois",3741,8,33.9,32308,13419,28.3,2018
1400000US17031310200,"Census Tract 3102, Cook County, Illinois",1452,5.7,28.7,70428,33105,13.9,2018
1400000US17031310300,"Census Tract 3103, Cook County, Illinois",1515,12.8,29.5,51576,28281,21.5,2018
1400000US17031310400,"Census Tract 3104, Cook County, Illinois",1004,0.7,30.8,62614,35560,10.8,2018
1400000US17031310500,"Census Tract 3105, Cook County, Illinois",1228,2.1,33.1,46875,21673,16.2,2018
1400000US17031310600,"Census Tract 3106, Cook County, Illinois",3973,5.7,28.4,35175,24176,26.2,2018
1400000US17031310700,"Census Tract 3107, Cook County, Illinois",1319,9.9,26.7,44391,20089,29.6,2018
1400000US17031310800,"Census Tract 3108, Cook County, Illinois",3517,3.9,31.4,52152,23907,10.7,2018
1400000US17031310900,"Census Tract 3109, Cook County, Illinois",4101,11.1,32.4,41281,19269,25.6,2018
1400000US17031320100,"Census Tract 3201, Cook County, Illinois",12628,5.3,28.8,116909,100001,7.5,2018
1400000US17031320400,"Census Tract 3204, Cook County, Illinois",3160,10,20,176000,62619,10.5,2018
1400000US17031320600,"Census Tract 3206, Cook County, Illinois",4469,5.4,34.1,101679,72429,14.9,2018
1400000US17031330100,"Census Tract 3301, Cook County, Illinois",17379,2,30.2,102303,89030,9.1,2018
1400000US17031330200,"Census Tract 3302, Cook County, Illinois",2959,0.6,26.3,77578,70176,13.9,2018
1400000US17031340300,"Census Tract 3403, Cook County, Illinois",1577,12.8,24.8,26220,20363,33.9,2018
1400000US17031340400,"Census Tract 3404, Cook County, Illinois",1717,7.4,28.4,45329,20419,28.4,2018
1400000US17031340500,"Census Tract 3405, Cook County, Illinois",1568,11.9,25.5,26042,21567,34,2018
1400000US17031340600,"Census Tract 3406, Cook County, Illinois",731,44,29.1,12713,9313,61.8,2018
1400000US17031350100,"Census Tract 3501, Cook County, Illinois",2170,7.8,33.3,42018,34333,31.1,2018
1400000US17031350400,"Census Tract 3504, Cook County, Illinois",1242,34.8,47.5,13587,7037,61.4,2018
1400000US17031351000,"Census Tract 3510, Cook County, Illinois",3494,10.7,34.2,44727,36190,29.8,2018
1400000US17031351100,"Census Tract 3511, Cook County, Illinois",1252,37.3,36.1,10455,7565,77.1,2018
1400000US17031351400,"Census Tract 3514, Cook County, Illinois",1320,33.4,38.2,15997,17065,62.9,2018
1400000US17031351500,"Census Tract 3515, Cook County, Illinois",675,15.7,25.4,24063,21533,45.7,2018
1400000US17031360200,"Census Tract 3602, Cook County, Illinois",1056,20.6,34,22242,13073,27.1,2018
1400000US17031380100,"Census Tract 3801, Cook County, Illinois",1567,23,30.2,17600,23291,39.4,2018
1400000US17031380200,"Census Tract 3802, Cook County, Illinois",1607,5.4,36.2,23958,30236,34,2018
1400000US17031380500,"Census Tract 3805, Cook County, Illinois",582,21.3,42.6,20924,10660,49.8,2018
1400000US17031380700,"Census Tract 3807, Cook County, Illinois",1132,17.4,30.5,41250,20079,21.6,2018
1400000US17031381200,"Census Tract 3812, Cook County, Illinois",1329,11.1,35.5,27828,39151,22.6,2018
1400000US17031381400,"Census Tract 3814, Cook County, Illinois",1165,9.6,31.8,33618,20000,14.9,2018
1400000US17031381500,"Census Tract 3815, Cook County, Illinois",267,16.6,37.7,30962,17597,49.3,2018
1400000US17031381700,"Census Tract 3817, Cook County, Illinois",0,,,,,,2018
1400000US17031381800,"Census Tract 3818, Cook County, Illinois",1096,3.1,30.4,51607,38187,23.4,2018
1400000US17031381900,"Census Tract 3819, Cook County, Illinois",1038,3.4,36.6,46750,28523,21,2018
1400000US17031390100,"Census Tract 3901, Cook County, Illinois",1117,3,35.5,62574,39569,12.4,2018
1400000US17031390200,"Census Tract 3902, Cook County, Illinois",1323,7,30.3,97786,66867,7.5,2018
1400000US17031390300,"Census Tract 3903, Cook County, Illinois",2124,17.8,34.4,22808,24257,38.3,2018
1400000US17031390400,"Census Tract 3904, Cook County, Illinois",2193,14.2,44.4,24174,37139,28.9,2018
1400000US17031390500,"Census Tract 3905, Cook County, Illinois",1295,5.2,28.9,49042,77963,19.9,2018
1400000US17031390600,"Census Tract 3906, Cook County, Illinois",1381,7.4,30.2,63750,57711,13,2018
1400000US17031390700,"Census Tract 3907, Cook County, Illinois",5239,6.7,29.1,59953,48312,17.6,2018
1400000US17031400300,"Census Tract 4003, Cook County, Illinois",980,22.4,37.5,35000,19545,41,2018
1400000US17031400400,"Census Tract 4004, Cook County, Illinois",1547,23.1,42.8,35043,17087,30.5,2018
1400000US17031400500,"Census Tract 4005, Cook County, Illinois",1305,13.8,43.7,27979,15579,27.9,2018
1400000US17031400800,"Census Tract 4008, Cook County, Illinois",1963,18.1,37.4,20571,12522,45.8,2018
1400000US17031410100,"Census Tract 4101, Cook County, Illinois",1959,7.1,26.7,43846,40969,21.1,2018
1400000US17031410200,"Census Tract 4102, Cook County, Illinois",1457,10,21.5,40915,29712,30.2,2018
1400000US17031410500,"Census Tract 4105, Cook County, Illinois",2320,3,27.3,51643,38516,34.1,2018
1400000US17031410600,"Census Tract 4106, Cook County, Illinois",2341,5.7,24.6,36734,29883,30.6,2018
1400000US17031410700,"Census Tract 4107, Cook County, Illinois",1898,3.8,25.9,38852,36866,31.3,2018
1400000US17031410800,"Census Tract 4108, Cook County, Illinois",2696,6.1,27.9,42201,33980,21.5,2018
1400000US17031410900,"Census Tract 4109, Cook County, Illinois",2913,6.9,28.5,57188,45901,21.2,2018
1400000US17031411000,"Census Tract 4110, Cook County, Illinois",2995,7,25.7,70333,79696,9.4,2018
1400000US17031411100,"Census Tract 4111, Cook County, Illinois",1940,3.9,20.7,111250,61385,13,2018
1400000US17031411200,"Census Tract 4112, Cook County, Illinois",1295,4.6,21.9,84605,87288,20,2018
1400000US17031420100,"Census Tract 4201, Cook County, Illinois",1165,16.4,31.3,19750,19649,38.8,2018
1400000US17031420200,"Census Tract 4202, Cook County, Illinois",1267,7.1,29,37143,18377,36.9,2018
1400000US17031420300,"Census Tract 4203, Cook County, Illinois",2516,16.2,28.6,39091,18379,36.2,2018
1400000US17031420400,"Census Tract 4204, Cook County, Illinois",1014,17.2,20.5,12306,23204,51,2018
1400000US17031420500,"Census Tract 4205, Cook County, Illinois",1338,25.8,42.9,37806,19450,19.7,2018
1400000US17031420600,"Census Tract 4206, Cook County, Illinois",1580,27.4,36.6,23625,15737,48.5,2018
1400000US17031420700,"Census Tract 4207, Cook County, Illinois",2175,34.6,47.1,18983,12826,55.3,2018
1400000US17031420800,"Census Tract 4208, Cook County, Illinois",1506,11.6,45.2,34333,20235,26.1,2018
1400000US17031421200,"Census Tract 4212, Cook County, Illinois",938,18.3,37,20500,15160,42.8,2018
1400000US17031430101,"Census Tract 4301.01, Cook County, Illinois",2589,19.2,46.9,29750,25344,35.8,2018
1400000US17031430102,"Census Tract 4301.02, Cook County, Illinois",2762,9.6,43.9,23740,24528,27.2,2018
1400000US17031430200,"Census Tract 4302, Cook County, Illinois",3942,18.6,38.5,22945,31144,32.6,2018
1400000US17031430300,"Census Tract 4303, Cook County, Illinois",1492,26.2,34.3,17441,11033,57.7,2018
1400000US17031430400,"Census Tract 4304, Cook County, Illinois",1990,16.7,42.2,29583,14981,39.2,2018
1400000US17031430500,"Census Tract 4305, Cook County, Illinois",2617,18.9,52.7,18432,14093,58.6,2018
1400000US17031430600,"Census Tract 4306, Cook County, Illinois",1610,25,46.7,30493,23337,18.1,2018
1400000US17031430700,"Census Tract 4307, Cook County, Illinois",1978,17.3,46.1,19137,25472,45,2018
