geo_id,tract_name,households_total,median_household_income,mean_household_income,households_50k_74k,households_75k_99k,households_100k_149k,households_150k_199k,households_200k_plus,year
1400000US17031171100,"Census Tract 1711, Cook County, Illinois",1282,63111.0,79194.0,22.5,9.7,16.9,9.6,4.6,2018
1400000US17031180100,"Census Tract 1801, Cook County, Illinois",2240,51071.0,76192.0,13.1,9.5,21.2,3.9,3.5,2018
1400000US17031190100,"Census Tract 1901, Cook County, Illinois",829,37629.0,51439.0,15.8,5.8,11.0,3.4,1.2,2018
1400000US17031190200,"Census Tract 1902, Cook County, Illinois",1583,59246.0,70611.0,23.3,12.8,13.6,4.5,4.4,2018
1400000US17031190300,"Census Tract 1903, Cook County, Illinois",1746,55069.0,62691.0,18.8,13.3,13.3,4.8,1.5,2018
1400000US17031190401,"Census Tract 1904.01, Cook County, Illinois",1225,61383.0,72255.0,23.4,8.3,16.4,8.8,1.2,2018
1400000US17031190402,"Census Tract 1904.02, Cook County, Illinois",1696,51421.0,67605.0,18.2,14.1,16.1,2.3,2.5,2018
1400000US17031190601,"Census Tract 1906.01, Cook County, Illinois",1216,49091.0,78827.0,9.5,16.6,11.2,2.5,9.5,2018
1400000US17031190602,"Census Tract 1906.02, Cook County, Illinois",1422,54464.0,68197.0,18.6,18.3,13.0,3.4,2.7,2018
1400000US17031190701,"Census Tract 1907.01, Cook County, Illinois",783,40298.0,49923.0,19.7,12.8,6.9,1.7,0.0,2018
1400000US17031190702,"Census Tract 1907.02, Cook County, Illinois",1448,39882.0,51691.0,18.9,7.5,8.8,3.9,0.2,2018
1400000US17031190800,"Census Tract 1908, Cook County, Illinois",2008,47955.0,61634.0,17.4,15.6,10.5,4.0,1.6,2018
1400000US17031190900,"Census Tract 1909, Cook County, Illinois",714,55833.0,57762.0,17.9,18.5,17.1,0.8,0.0,2018
1400000US17031191000,"Census Tract 1910, Cook County, Illinois",723,50096.0,65700.0,15.1,9.3,19.6,5.0,1.1,2018
1400000US17031191100,"Census Tract 1911, Cook County, Illinois",2031,50666.0,55496.0,30.6,10.7,6.4,3.2,0.3,2018
1400000US17031191200,"Census Tract 1912, Cook County, Illinois",1025,50863.0,57598.0,30.3,9.6,7.4,3.3,0.8,2018
1400000US17031191301,"Census Tract 1913.01, Cook County, Illinois",1473,49946.0,61427.0,17.4,9.5,20.3,2.1,0.7,2018
1400000US17031191302,"Census Tract 1913.02, Cook County, Illinois",1386,46000.0,62994.0,16.8,18.5,8.3,2.5,2.7,2018
1400000US17031200100,"Census Tract 2001, Cook County, Illinois",1321,41131.0,61466.0,12.8,7.1,14.8,6.8,1.1,2018
1400000US17031200200,"Census Tract 2002, Cook County, Illinois",1638,44077.0,58034.0,14.4,15.2,11.7,2.1,2.3,2018
1400000US17031200300,"Census Tract 2003, Cook County, Illinois",536,38571.0,62887.0,10.1,8.8,14.2,1.1,5.8,2018
1400000US17031200401,"Census Tract 2004.01, Cook County, Illinois",1018,42109.0,54115.0,20.7,10.7,5.3,2.3,1.7,2018
1400000US17031200402,"Census Tract 2004.02, Cook County, Illinois",1107,52482.0,72553.0,17.0,19.9,7.9,3.4,7.9,2018
1400000US17031210100,"Census Tract 2101, Cook County, Illinois",1419,70234.0,85086.0,12.7,13.5,17.4,6.8,8.5,2018
1400000US17031210400,"Census Tract 2104, Cook County, Illinois",979,51141.0,72329.0,17.1,10.8,15.5,4.0,3.7,2018
1400000US17031210501,"Census Tract 2105.01, Cook County, Illinois",1252,47917.0,60494.0,23.1,7.5,8.8,6.2,2.5,2018
1400000US17031210502,"Census Tract 2105.02, Cook County, Illinois",1434,52908.0,69048.0,21.3,11.2,12.9,6.6,2.5,2018
1400000US17031210601,"Census Tract 2106.01, Cook County, Illinois",915,66994.0,83348.0,24.0,20.7,15.4,3.3,6.1,2018
1400000US17031210602,"Census Tract 2106.02, Cook County, Illinois",1544,59408.0,86112.0,16.7,13.0,11.8,9.1,6.9,2018
1400000US17031210700,"Census Tract 2107, Cook County, Illinois",1536,64569.0,79188.0,17.6,12.2,17.6,8.1,4.8,2018
1400000US17031210800,"Census Tract 2108, Cook County, Illinois",384,61739.0,106902.0,20.6,5.5,23.4,5.2,10.7,2018
1400000US17031210900,"Census Tract 2109, Cook County, Illinois",1245,72366.0,85215.0,7.6,14.3,19.0,10.6,5.9,2018
1400000US17031220300,"Census Tract 2203, Cook County, Illinois",891,88942.0,115411.0,17.2,16.5,23.0,10.0,10.3,2018
1400000US17031220400,"Census Tract 2204, Cook County, Illinois",1090,95333.0,107244.0,14.5,16.2,24.4,11.8,9.8,2018
1400000US17031220500,"Census Tract 2205, Cook County, Illinois",1194,91389.0,101843.0,19.6,14.9,23.1,9.7,9.8,2018
1400000US17031220601,"Census Tract 2206.01, Cook County, Illinois",690,75438.0,89232.0,8.8,19.1,15.7,10.6,5.7,2018
1400000US17031220602,"Census Tract 2206.02, Cook County, Illinois",2460,46276.0,66595.0,15.8,7.6,17.3,2.3,4.1,2018
1400000US17031220701,"Census Tract 2207.01, Cook County, Illinois",1068,65417.0,83278.0,30.7,9.0,14.6,11.9,4.5,2018
1400000US17031220702,"Census Tract 2207.02, Cook County, Illinois",1367,61733.0,72035.0,23.0,18.7,13.5,4.0,3.1,2018
1400000US17031220901,"Census Tract 2209.01, Cook County, Illinois",984,47778.0,65854.0,10.3,11.2,18.2,5.6,3.2,2018
1400000US17031220902,"Census Tract 2209.02, Cook County, Illinois",946,56667.0,69189.0,18.6,13.2,11.0,7.9,2.6,2018
1400000US17031221000,"Census Tract 2210, Cook County, Illinois",1013,47344.0,66241.0,17.0,10.7,14.2,4.5,2.0,2018
1400000US17031221100,"Census Tract 2211, Cook County, Illinois",1931,55194.0,68820.0,16.6,12.5,17.4,4.5,3.4,2018
1400000US17031221200,"Census Tract 2212, Cook County, Illinois",1226,91354.0,134834.0,16.8,15.1,21.6,8.8,12.6,2018
1400000US17031221300,"Census Tract 2213, Cook County, Illinois",1315,56725.0,85305.0,16.1,12.6,15.5,3.3,9.9,2018
1400000US17031221400,"Census Tract 2214, Cook County, Illinois",1347,78972.0,101090.0,20.0,14.8,23.0,5.3,9.9,2018
1400000US17031221500,"Census Tract 2215, Cook County, Illinois",1325,64495.0,91313.0,17.1,9.1,13.4,8.8,10.3,2018
1400000US17031221600,"Census Tract 2216, Cook County, Illinois",1413,133438.0,186600.0,8.7,9.6,18.8,12.2,30.6,2018
1400000US17031222200,"Census Tract 2222, Cook County, Illinois",900,134500.0,198108.0,10.9,11.8,20.2,15.2,28.1,2018
1400000US17031222500,"Census Tract 2225, Cook County, Illinois",527,79250.0,96189.0,11.8,15.7,19.5,8.7,9.1,2018
1400000US17031222600,"Census Tract 2226, Cook County, Illinois",694,80735.0,92063.0,15.4,23.6,13.1,12.5,4.5,2018
1400000US17031222700,"Census Tract 2227, Cook County, Illinois",830,62733.0,76294.0,19.4,14.8,14.0,3.5,6.6,2018
1400000US17031222800,"Census Tract 2228, Cook County, Illinois",365,42039.0,61346.0,14.0,12.9,8.2,2.7,3.0,2018
1400000US17031222900,"Census Tract 2229, Cook County, Illinois",331,46985.0,69506.0,13.3,9.4,15.4,4.2,3.3,2018
1400000US17031230100,"Census Tract 2301, Cook County, Illinois",624,55000.0,71484.0,19.9,8.3,15.5,4.3,6.3,2018
1400000US17031230200,"Census Tract 2302, Cook County, Illinois",611,55605.0,67712.0,17.5,15.5,8.8,2.8,6.5,2018
1400000US17031230300,"Census Tract 2303, Cook County, Illinois",293,39653.0,50922.0,12.6,11.9,12.6,1.4,0.0,2018
1400000US17031230400,"Census Tract 2304, Cook County, Illinois",667,58250.0,64733.0,16.9,14.2,18.0,1.3,2.5,2018
1400000US17031230500,"Census Tract 2305, Cook County, Illinois",1152,31288.0,38775.0,3.2,5.6,6.6,2.3,0.0,2018
1400000US17031230600,"Census Tract 2306, Cook County, Illinois",1925,41931.0,55515.0,14.4,15.4,7.5,1.8,2.7,2018
1400000US17031230700,"Census Tract 2307, Cook County, Illinois",1715,40636.0,48190.0,20.9,12.7,5.4,1.1,0.0,2018
1400000US17031230800,"Census Tract 2308, Cook County, Illinois",357,55365.0,73685.0,17.4,13.4,6.2,9.5,6.2,2018
1400000US17031230900,"Census Tract 2309, Cook County, Illinois",1787,43438.0,60816.0,19.5,9.2,12.6,4.0,2.3,2018
1400000US17031231100,"Census Tract 2311, Cook County, Illinois",366,32895.0,63789.0,8.5,9.6,13.1,2.5,3.6,2018
1400000US17031231200,"Census Tract 2312, Cook County, Illinois",1920,33627.0,46758.0,15.3,7.7,10.0,1.7,0.6,2018
1400000US17031231500,"Census Tract 2315, Cook County, Illinois",1808,31888.0,43938.0,14.6,8.6,9.2,2.7,0.0,2018
1400000US17031240200,"Census Tract 2402, Cook County, Illinois",796,128864.0,178373.0,7.9,5.3,25.6,10.3,30.9,2018
1400000US17031240300,"Census Tract 2403, Cook County, Illinois",581,124141.0,185844.0,7.1,18.1,16.4,16.9,27.0,2018
1400000US17031240500,"Census Tract 2405, Cook County, Illinois",1284,156389.0,182626.0,5.2,6.6,26.6,19.2,32.9,2018
1400000US17031240600,"Census Tract 2406, Cook County, Illinois",612,105938.0,154077.0,15.0,12.6,16.7,10.3,24.3,2018
1400000US17031240700,"Census Tract 2407, Cook County, Illinois",669,76875.0,97829.0,5.4,13.5,16.7,5.7,14.8,2018
1400000US17031240800,"Census Tract 2408, Cook County, Illinois",619,48350.0,73446.0,15.8,8.6,7.8,5.3,9.9,2018
1400000US17031240900,"Census Tract 2409, Cook County, Illinois",491,37277.0,57508.0,13.6,5.5,6.1,8.4,4.5,2018
1400000US17031241000,"Census Tract 2410, Cook County, Illinois",720,65900.0,86854.0,18.8,13.5,16.7,6.5,5.1,2018
1400000US17031241100,"Census Tract 2411, Cook County, Illinois",1518,75658.0,88147.0,15.5,14.2,18.2,12.4,5.8,2018
1400000US17031241200,"Census Tract 2412, Cook County, Illinois",727,106339.0,148992.0,11.4,10.7,21.3,7.6,23.8,2018
1400000US17031241300,"Census Tract 2413, Cook County, Illinois",757,145938.0,193086.0,8.3,6.6,19.6,18.4,31.3,2018
1400000US17031241400,"Census Tract 2414, Cook County, Illinois",2464,104167.0,146056.0,10.1,8.6,23.5,10.3,20.7,2018
1400000US17031241500,"Census Tract 2415, Cook County, Illinois",1346,128125.0,160385.0,17.2,14.1,14.3,18.1,23.6,2018
1400000US17031241600,"Census Tract 2416, Cook County, Illinois",1622,93583.0,121710.0,17.0,17.2,13.9,15.9,15.5,2018
1400000US17031242000,"Census Tract 2420, Cook County, Illinois",2110,82778.0,98259.0,7.9,4.9,20.9,15.2,10.7,2018
1400000US17031242100,"Census Tract 2421, Cook County, Illinois",1701,133951.0,158169.0,8.3,13.1,21.6,17.3,27.1,2018
1400000US17031242200,"Census Tract 2422, Cook County, Illinois",1617,113618.0,153570.0,12.1,12.4,21.3,13.4,23.3,2018
1400000US17031242300,"Census Tract 2423, Cook County, Illinois",1589,93980.0,126122.0,19.7,16.6,23.2,3.8,20.0,2018
1400000US17031242400,"Census Tract 2424, Cook County, Illinois",1290,85000.0,104307.0,13.8,20.2,17.8,8.9,12.7,2018
1400000US17031242500,"Census Tract 2425, Cook County, Illinois",1525,68036.0,86097.0,20.8,15.6,18.5,6.4,7.1,2018
1400000US17031242600,"Census Tract 2426, Cook County, Illinois",2504,57362.0,82332.0,19.6,10.9,14.6,7.6,5.9,2018
1400000US17031242700,"Census Tract 2427, Cook County, Illinois",744,48333.0,59024.0,19.2,9.8,11.6,5.8,2.3,2018
1400000US17031242800,"Census Tract 2428, Cook County, Illinois",588,86806.0,126315.0,20.1,14.8,21.3,10.4,14.6,2018
1400000US17031242900,"Census Tract 2429, Cook County, Illinois",793,85917.0,121480.0,21.1,13.0,18.0,10.5,14.8,2018
1400000US17031243000,"Census Tract 2430, Cook County, Illinois",1030,77794.0,104203.0,26.0,16.3,14.9,6.3,12.7,2018
1400000US17031243100,"Census Tract 2431, Cook County, Illinois",907,107734.0,151331.0,8.8,13.5,22.4,9.7,22.1,2018
1400000US17031243200,"Census Tract 2432, Cook County, Illinois",890,123167.0,154612.0,17.4,9.9,16.4,18.1,24.8,2018
1400000US17031243300,"Census Tract 2433, Cook County, Illinois",1114,91071.0,121519.0,22.3,10.9,22.4,11.1,14.2,2018
1400000US17031243400,"Census Tract 2434, Cook County, Illinois",1293,95764.0,112721.0,12.8,12.1,22.8,14.0,12.2,2018
1400000US17031243500,"Census Tract 2435, Cook County, Illinois",1790,104423.0,141205.0,16.3,14.0,15.6,12.7,23.9,2018
1400000US17031250200,"Census Tract 2502, Cook County, Illinois",802,46250.0,65424.0,18.1,12.1,14.3,1.2,2.0,2018
1400000US17031250300,"Census Tract 2503, Cook County, Illinois",1532,32225.0,50217.0,12.7,7.5,13.4,1.6,1.4,2018
1400000US17031250400,"Census Tract 2504, Cook County, Illinois",1831,45479.0,53344.0,21.5,8.7,10.2,0.0,1.1,2018
1400000US17031250500,"Census Tract 2505, Cook County, Illinois",2775,90058.0,94254.0,11.7,10.1,31.1,9.1,3.9,2018
1400000US17031250600,"Census Tract 2506, Cook County, Illinois",1343,43625.0,63117.0,15.5,11.5,10.9,3.4,3.9,2018
1400000US17031250700,"Census Tract 2507, Cook County, Illinois",2088,40349.0,49792.0,24.6,9.2,7.9,1.7,0.7,2018
1400000US17031250800,"Census Tract 2508, Cook County, Illinois",790,32500.0,46504.0,12.2,9.5,6.8,3.2,0.9,2018
1400000US17031251000,"Census Tract 2510, Cook County, Illinois",341,37656.0,44150.0,29.0,5.3,2.3,2.3,0.0,2018
1400000US17031251100,"Census Tract 2511, Cook County, Illinois",1487,22526.0,34702.0,10.4,6.3,4.1,0.0,0.7,2018
1400000US17031251200,"Census Tract 2512, Cook County, Illinois",1154,47875.0,60675.0,24.7,2.9,12.5,4.0,1.6,2018
1400000US17031251300,"Census Tract 2513, Cook County, Illinois",1375,29917.0,46765.0,10.8,7.4,8.7,2.2,1.9,2018
1400000US17031251400,"Census Tract 2514, Cook County, Illinois",1736,30196.0,43940.0,16.6,10.8,4.3,2.0,0.5,2018
1400000US17031251500,"Census Tract 2515, Cook County, Illinois",1323,22905.0,47539.0,13.0,7.0,7.1,0.0,3.0,2018
1400000US17031251600,"Census Tract 2516, Cook County, Illinois",1069,35264.0,54522.0,11.1,10.7,1.6,1.9,4.6,2018
1400000US17031251700,"Census Tract 2517, Cook County, Illinois",366,38000.0,47021.0,18.0,9.3,12.6,0.0,0.0,2018
1400000US17031251800,"Census Tract 2518, Cook County, Illinois",1634,22984.0,33785.0,13.6,6.4,3.2,0.0,0.6,2018
1400000US17031251900,"Census Tract 2519, Cook County, Illinois",1659,21281.0,31142.0,8.4,2.9,3.9,1.3,0.0,2018
1400000US17031252000,"Census Tract 2520, Cook County, Illinois",2289,20611.0,38415.0,10.6,5.0,6.1,2.4,0.8,2018
1400000US17031252101,"Census Tract 2521.01, Cook County, Illinois",605,19023.0,59592.0,7.8,5.5,3.1,4.3,3.8,2018
1400000US17031252102,"Census Tract 2521.02, Cook County, Illinois",2191,34829.0,47409.0,13.9,6.8,7.9,4.2,0.0,2018
1400000US17031252201,"Census Tract 2522.01, Cook County, Illinois",977,32051.0,48438.0,13.7,8.8,6.3,0.0,1.3,2018
1400000US17031252202,"Census Tract 2522.02, Cook County, Illinois",1509,26230.0,35393.0,12.4,5.1,5.6,0.0,0.8,2018
1400000US17031260100,"Census Tract 2601, Cook County, Illinois",531,14303.0,26578.0,10.9,5.5,0.0,0.9,1.3,2018
1400000US17031260200,"Census Tract 2602, Cook County, Illinois",315,30114.0,37646.0,18.4,4.4,6.3,0.0,0.0,2018
1400000US17031260300,"Census Tract 2603, Cook County, Illinois",537,22236.0,33119.0,15.6,3.2,6.1,0.0,0.0,2018
1400000US17031260400,"Census Tract 2604, Cook County, Illinois",372,19697.0,33216.0,15.6,3.5,0.0,3.8,0.0,2018
1400000US17031260500,"Census Tract 2605, Cook County, Illinois",550,29286.0,40070.0,21.1,10.5,5.5,0.0,0.0,2018
1400000US17031260600,"Census Tract 2606, Cook County, Illinois",561,25625.0,37835.0,14.1,6.2,5.5,0.0,0.7,2018
1400000US17031260700,"Census Tract 2607, Cook County, Illinois",524,22339.0,37600.0,5.5,5.9,1.0,2.3,3.6,2018
1400000US17031260800,"Census Tract 2608, Cook County, Illinois",877,23944.0,41902.0,9.7,9.8,1.5,0.8,1.1,2018
1400000US17031260900,"Census Tract 2609, Cook County, Illinois",395,28750.0,39528.0,16.7,8.4,6.6,0.0,0.0,2018
1400000US17031261000,"Census Tract 2610, Cook County, Illinois",670,34000.0,42567.0,18.7,9.6,1.8,1.0,1.6,2018
1400000US17031270500,"Census Tract 2705, Cook County, Illinois",604,14453.0,24872.0,7.9,2.8,2.0,0.8,0.0,2018
1400000US17031271200,"Census Tract 2712, Cook County, Illinois",387,26984.0,38193.0,6.5,10.3,9.3,0.0,0.0,2018
1400000US17031271300,"Census Tract 2713, Cook County, Illinois",365,24340.0,64243.0,11.0,3.6,3.8,7.4,2.5,2018
1400000US17031271400,"Census Tract 2714, Cook County, Illinois",451,20759.0,33253.0,6.7,5.8,0.9,4.7,0.0,2018
1400000US17031271500,"Census Tract 2715, Cook County, Illinois",482,28846.0,42723.0,18.7,7.1,7.3,2.7,0.0,2018
1400000US17031271800,"Census Tract 2718, Cook County, Illinois",218,17905.0,25376.0,0.0,2.3,3.2,2.3,0.0,2018
1400000US17031280100,"Census Tract 2801, Cook County, Illinois",4096,125708.0,168679.0,11.1,16.7,24.2,17.9,20.5,2018
1400000US17031280400,"Census Tract 2804, Cook County, Illinois",587,36698.0,53938.0,18.1,7.3,8.2,0.0,3.9,2018
1400000US17031280800,"Census Tract 2808, Cook County, Illinois",358,17143.0,38273.0,2.5,8.9,10.1,0.0,1.7,2018
1400000US17031280900,"Census Tract 2809, Cook County, Illinois",378,18269.0,40125.0,10.3,7.9,10.3,1.3,1.1,2018
1400000US17031281900,"Census Tract 2819, Cook County, Illinois",3527,102902.0,125314.0,11.3,13.0,21.0,8.8,21.1,2018
1400000US17031282700,"Census Tract 2827, Cook County, Illinois",769,80313.0,90457.0,21.6,13.4,29.0,6.9,2.5,2018
1400000US17031282800,"Census Tract 2828, Cook County, Illinois",663,54837.0,94415.0,17.2,12.2,7.5,12.8,4.4,2018
1400000US17031283100,"Census Tract 2831, Cook County, Illinois",1163,38798.0,61835.0,13.4,7.1,12.8,5.1,3.5,2018
1400000US17031283200,"Census Tract 2832, Cook County, Illinois",657,74890.0,103351.0,17.5,11.9,15.8,7.0,15.1,2018
1400000US17031283800,"Census Tract 2838, Cook County, Illinois",1658,74333.0,87218.0,9.1,8.9,25.1,6.0,9.8,2018
1400000US17031290900,"Census Tract 2909, Cook County, Illinois",1150,28226.0,36510.0,11.5,7.6,4.2,0.5,0.0,2018
1400000US17031291200,"Census Tract 2912, Cook County, Illinois",777,23819.0,35570.0,7.5,4.6,7.2,0.9,0.9,2018
1400000US17031291600,"Census Tract 2916, Cook County, Illinois",300,47647.0,50835.0,26.3,10.0,3.7,4.7,0.0,2018
1400000US17031292200,"Census Tract 2922, Cook County, Illinois",890,32237.0,43644.0,8.4,4.0,7.3,2.0,1.8,2018
1400000US17031292400,"Census Tract 2924, Cook County, Illinois",609,31083.0,52260.0,12.6,9.7,12.0,2.3,1.0,2018
1400000US17031292500,"Census Tract 2925, Cook County, Illinois",1387,40131.0,45828.0,18.3,10.2,8.7,0.7,0.0,2018
1400000US17031300500,"Census Tract 3005, Cook County, Illinois",874,38113.0,44843.0,16.2,6.2,5.3,0.9,0.0,2018
1400000US17031300600,"Census Tract 3006, Cook County, Illinois",775,44492.0,54557.0,24.0,7.7,10.6,4.0,0.0,2018
1400000US17031300700,"Census Tract 3007, Cook County, Illinois",1293,36224.0,42457.0,14.2,5.6,5.4,0.6,0.9,2018
1400000US17031300800,"Census Tract 3008, Cook County, Illinois",1103,29949.0,34615.0,22.7,2.3,1.1,0.0,0.0,2018
1400000US17031300900,"Census Tract 3009, Cook County, Illinois",1278,26833.0,37728.0,13.4,4.1,4.4,0.5,0.5,2018
1400000US17031301100,"Census Tract 3011, Cook County, Illinois",769,28723.0,41535.0,19.0,3.5,8.7,2.0,0.0,2018
1400000US17031301200,"Census Tract 3012, Cook County, Illinois",1141,27328.0,45378.0,20.2,1.7,4.3,4.0,1.5,2018
1400000US17031301600,"Census Tract 3016, Cook County, Illinois",1295,35411.0,45981.0,20.2,8.0,8.4,0.0,0.8,2018
1400000US17031301701,"Census Tract 3017.01, Cook County, Illinois",1056,29773.0,46998.0,17.3,2.2,11.6,3.0,0.0,2018
1400000US17031301702,"Census Tract 3017.02, Cook County, Illinois",1089,39614.0,48403.0,15.7,10.0,7.2,1.6,0.8,2018
1400000US17031301801,"Census Tract 3018.01, Cook County, Illinois",1052,34427.0,47586.0,14.8,8.0,12.3,0.0,0.0,2018
1400000US17031301802,"Census Tract 3018.02, Cook County, Illinois",866,35925.0,43892.0,15.8,11.4,5.3,1.3,0.0,2018
1400000US17031301803,"Census Tract 3018.03, Cook County, Illinois",1348,32308.0,44767.0,14.4,7.0,7.0,2.2,1.0,2018
1400000US17031310200,"Census Tract 3102, Cook County, Illinois",649,70428.0,77737.0,23.9,15.7,14.9,4.0,5.7,2018
1400000US17031310300,"Census Tract 3103, Cook County, Illinois",723,51576.0,66636.0,18.9,17.2,9.1,2.6,4.1,2018
1400000US17031310400,"Census Tract 3104, Cook County, Illinois",522,62614.0,78175.0,26.6,8.6,12.3,4.0,9.8,2018
1400000US17031310500,"Census Tract 3105, Cook County, Illinois",527,46875.0,58372.0,19.4,13.9,8.0,4.7,1.3,2018
1400000US17031310600,"Census Tract 3106, Cook County, Illinois",2022,35175.0,50075.0,14.8,8.0,5.8,1.1,3.5,2018
1400000US17031310700,"Census Tract 3107, Cook County, Illinois",523,44391.0,50807.0,21.2,14.5,9.6,1.3,0.0,2018
1400000US17031310800,"Census Tract 3108, Cook County, Illinois",1525,52152.0,61254.0,31.5,9.8,6.0,4.1,2.1,2018
1400000US17031310900,"Census Tract 3109, Cook County, Illinois",1685,41281.0,56854.0,14.6,10.3,14.5,2.9,1.2,2018
1400000US17031320100,"Census Tract 3201, Cook County, Illinois",8203,116909.0,163272.0,9.0,8.5,18.7,14.6,24.9,2018
1400000US17031320400,"Census Tract 3204, Cook County, Illinois",704,176000.0,278614.0,9.9,9.4,9.8,10.4,44.9,2018
1400000US17031320600,"Census Tract 3206, Cook County, Illinois",2829,101679.0,124839.0,12.2,16.6,24.2,11.1,15.5,2018
1400000US17031330100,"Census Tract 3301, Cook County, Illinois",11517,102303.0,152372.0,10.5,11.9,21.8,9.4,20.9,2018
1400000US17031330200,"Census Tract 3302, Cook County, Illinois",1859,77578.0,129648.0,10.6,9.5,11.2,15.8,14.2,2018
1400000US17031340300,"Census Tract 3403, Cook County, Illinois",699,26220.0,50441.0,11.2,3.1,10.0,3.4,3.7,2018
1400000US17031340400,"Census Tract 3404, Cook County, Illinois",683,45329.0,55898.0,13.5,12.7,6.1,2.8,4.7,2018
1400000US17031340500,"Census Tract 3405, Cook County, Illinois",852,26042.0,41554.0,12.1,6.8,5.5,2.6,1.6,2018
1400000US17031340600,"Census Tract 3406, Cook County, Illinois",430,12713.0,22273.0,3.7,0.0,0.0,1.6,1.9,2018
1400000US17031350100,"Census Tract 3501, Cook County, Illinois",1502,42018.0,50347.0,16.8,12.2,6.5,2.0,0.7,2018
