geo_id,tract_name,population,median_age,under_18_pct,age_65_plus_pct,white_pct,black_pct,asian_pct,hispanic_pct,year
1400000US17031580600,Census Tract 5806; Cook County; Illinois,5948,34.4,1408,476,326,63,613,5948,2024
1400000US17031580700,Census Tract 5807; Cook County; Illinois,5822,32.8,1526,612,295,571,602,5822,2024
1400000US17031580800,Census Tract 5808; Cook County; Illinois,2018,33.5,405,179,31,0,63,2018,2024
1400000US17031590500,Census Tract 5905; Cook County; Illinois,1630,41.3,253,211,371,94,334,1630,2024
1400000US17031590600,Census Tract 5906; Cook County; Illinois,3706,42.6,657,542,604,131,440,3706,2024
1400000US17031590700,Census Tract 5907; Cook County; Illinois,2544,41.7,428,314,358,13,488,2544,2024
1400000US17031600400,Census Tract 6004; Cook County; Illinois,4135,45.8,676,777,1121,245,2340,4135,2024
1400000US17031600600,Census Tract 6006; Cook County; Illinois,2668,33.3,529,234,614,35,1169,2668,2024
1400000US17031600700,Census Tract 6007; Cook County; Illinois,3171,30.2,614,369,729,51,1855,3171,2024
1400000US17031600900,Census Tract 6009; Cook County; Illinois,3742,34.3,553,601,983,184,908,3742,2024
1400000US17031610300,Census Tract 6103; Cook County; Illinois,5067,31.3,1339,302,195,590,309,5067,2024
1400000US17031610400,Census Tract 6104; Cook County; Illinois,2063,23.6,835,97,2,1,0,2063,2024
1400000US17031610800,Census Tract 6108; Cook County; Illinois,1584,44.1,312,227,947,0,232,1584,2024
1400000US17031611200,Census Tract 6112; Cook County; Illinois,2586,32.5,736,247,143,635,0,2586,2024
1400000US17031611300,Census Tract 6113; Cook County; Illinois,3365,34.3,972,516,95,310,0,3365,2024
1400000US17031611400,Census Tract 6114; Cook County; Illinois,3536,27.9,1344,318,48,1,0,3536,2024
1400000US17031611500,Census Tract 6115; Cook County; Illinois,3226,40.8,974,458,52,318,0,3226,2024
1400000US17031611600,Census Tract 6116; Cook County; Illinois,1464,42.6,443,144,0,768,0,1464,2024
1400000US17031611700,Census Tract 6117; Cook County; Illinois,1703,40.4,324,118,33,249,0,1703,2024
1400000US17031611800,Census Tract 6118; Cook County; Illinois,1353,39.9,315,297,0,528,0,1353,2024
1400000US17031611900,Census Tract 6119; Cook County; Illinois,1797,27.7,542,73,7,1283,8,1797,2024
1400000US17031612000,Census Tract 6120; Cook County; Illinois,1214,44.3,180,203,0,656,0,1214,2024
1400000US17031612100,Census Tract 6121; Cook County; Illinois,961,36.7,234,201,28,592,0,961,2024
1400000US17031612200,Census Tract 6122; Cook County; Illinois,4038,30.8,1312,232,0,1106,0,4038,2024
1400000US17031620100,Census Tract 6201; Cook County; Illinois,4814,36.2,1208,506,434,155,190,4814,2024
1400000US17031620200,Census Tract 6202; Cook County; Illinois,1947,47.3,402,457,620,80,56,1947,2024
1400000US17031620300,Census Tract 6203; Cook County; Illinois,6507,38.4,1611,1080,1019,1,48,6507,2024
1400000US17031620400,Census Tract 6204; Cook County; Illinois,4633,34.5,1350,625,297,2,116,4633,2024
1400000US17031630300,Census Tract 6303; Cook County; Illinois,5193,35.2,1148,566,46,35,54,5193,2024
1400000US17031630400,Census Tract 6304; Cook County; Illinois,7455,33.8,2065,891,194,120,17,7455,2024
1400000US17031630500,Census Tract 6305; Cook County; Illinois,6026,30.5,1821,565,156,78,50,6026,2024
1400000US17031630600,Census Tract 6306; Cook County; Illinois,2864,31.5,671,376,89,201,51,2864,2024
1400000US17031630800,Census Tract 6308; Cook County; Illinois,5928,35.3,916,714,135,195,89,5928,2024
1400000US17031630900,Census Tract 6309; Cook County; Illinois,3998,43.2,823,971,141,518,5,3998,2024
1400000US17031640100,Census Tract 6401; Cook County; Illinois,1464,35.8,241,251,128,0,0,1464,2024
1400000US17031640300,Census Tract 6403; Cook County; Illinois,6158,35.4,1577,543,1827,2,0,6158,2024
1400000US17031640400,Census Tract 6404; Cook County; Illinois,3306,37.4,828,496,1568,0,0,3306,2024
1400000US17031640500,Census Tract 6405; Cook County; Illinois,4091,42.1,889,642,1399,75,0,4091,2024
1400000US17031640600,Census Tract 6406; Cook County; Illinois,4042,36.9,1002,531,1343,41,148,4042,2024
1400000US17031640700,Census Tract 6407; Cook County; Illinois,3080,34.1,732,481,492,86,12,3080,2024
1400000US17031640800,Census Tract 6408; Cook County; Illinois,1488,38.0,256,300,385,17,30,1488,2024
1400000US17031650100,Census Tract 6501; Cook County; Illinois,4283,42.2,758,759,384,21,0,4283,2024
1400000US17031650200,Census Tract 6502; Cook County; Illinois,6782,32.5,1757,767,737,0,188,6782,2024
1400000US17031650301,Census Tract 6503.01; Cook County; Illinois,4696,33.8,1191,570,604,2,42,4696,2024
1400000US17031650302,Census Tract 6503.02; Cook County; Illinois,5242,29.7,1647,554,182,142,0,5242,2024
1400000US17031650400,Census Tract 6504; Cook County; Illinois,6907,29.5,2224,544,276,96,77,6907,2024
1400000US17031650500,Census Tract 6505; Cook County; Illinois,4032,40.8,784,703,549,376,58,4032,2024
1400000US17031660301,Census Tract 6603.01; Cook County; Illinois,1818,30.7,545,261,47,552,0,1818,2024
1400000US17031660302,Census Tract 6603.02; Cook County; Illinois,4661,33.5,1326,550,11,1100,0,4661,2024
1400000US17031660400,Census Tract 6604; Cook County; Illinois,4981,33.0,1083,641,245,134,0,4981,2024
1400000US17031660500,Census Tract 6605; Cook County; Illinois,5650,34.0,1472,701,270,269,0,5650,2024
1400000US17031660600,Census Tract 6606; Cook County; Illinois,6533,31.7,2390,592,149,2604,0,6533,2024
1400000US17031660700,Census Tract 6607; Cook County; Illinois,1561,40.3,195,320,14,1303,4,1561,2024
1400000US17031660800,Census Tract 6608; Cook County; Illinois,5876,34.0,1615,773,53,2703,55,5876,2024
1400000US17031660900,Census Tract 6609; Cook County; Illinois,5855,25.0,2230,521,80,3348,0,5855,2024
1400000US17031661000,Census Tract 6610; Cook County; Illinois,4954,38.6,952,917,29,2546,32,4954,2024
1400000US17031661100,Census Tract 6611; Cook County; Illinois,7052,34.8,1640,571,333,1592,0,7052,2024
1400000US17031670100,Census Tract 6701; Cook County; Illinois,1031,41.4,183,231,25,858,0,1031,2024
1400000US17031670200,Census Tract 6702; Cook County; Illinois,1355,31.9,476,139,0,967,0,1355,2024
1400000US17031670300,Census Tract 6703; Cook County; Illinois,1204,32.1,233,128,14,915,0,1204,2024
1400000US17031670400,Census Tract 6704; Cook County; Illinois,1746,36.5,400,337,45,1176,23,1746,2024
1400000US17031670500,Census Tract 6705; Cook County; Illinois,1294,32.3,461,233,11,635,58,1294,2024
1400000US17031670600,Census Tract 6706; Cook County; Illinois,1232,32.3,294,152,15,694,0,1232,2024
1400000US17031670700,Census Tract 6707; Cook County; Illinois,720,32.7,231,127,0,342,0,720,2024
1400000US17031670800,Census Tract 6708; Cook County; Illinois,1270,34.2,226,281,10,876,0,1270,2024
1400000US17031670900,Census Tract 6709; Cook County; Illinois,1414,37.6,303,298,0,836,0,1414,2024
1400000US17031671100,Census Tract 6711; Cook County; Illinois,1037,44.4,333,201,0,949,0,1037,2024
1400000US17031671200,Census Tract 6712; Cook County; Illinois,664,28.9,229,137,0,371,0,664,2024
1400000US17031671300,Census Tract 6713; Cook County; Illinois,1714,52.8,181,438,0,1280,0,1714,2024
1400000US17031671400,Census Tract 6714; Cook County; Illinois,1516,41.4,295,398,0,658,0,1516,2024
1400000US17031671500,Census Tract 6715; Cook County; Illinois,2451,41.7,411,398,6,1564,0,2451,2024
1400000US17031671600,Census Tract 6716; Cook County; Illinois,1829,30.6,493,243,6,1693,28,1829,2024
1400000US17031671800,Census Tract 6718; Cook County; Illinois,1329,36.6,257,106,2,1001,0,1329,2024
1400000US17031671900,Census Tract 6719; Cook County; Illinois,1541,31.7,455,115,0,1172,28,1541,2024
1400000US17031672000,Census Tract 6720; Cook County; Illinois,3787,32.7,1263,379,6,2220,0,3787,2024
1400000US17031680500,Census Tract 6805; Cook County; Illinois,1636,30.8,352,221,40,1015,0,1636,2024
1400000US17031680600,Census Tract 6806; Cook County; Illinois,1205,27.8,356,96,0,1141,0,1205,2024
1400000US17031680900,Census Tract 6809; Cook County; Illinois,3954,45.3,741,745,43,3721,32,3954,2024
1400000US17031681000,Census Tract 6810; Cook County; Illinois,2410,37.8,523,400,2,1993,48,2410,2024
1400000US17031681100,Census Tract 6811; Cook County; Illinois,2367,34.0,746,336,4,1889,0,2367,2024
1400000US17031681200,Census Tract 6812; Cook County; Illinois,2139,40.4,497,419,74,1742,0,2139,2024
1400000US17031681300,Census Tract 6813; Cook County; Illinois,2014,35.7,395,361,7,1972,35,2014,2024
1400000US17031681400,Census Tract 6814; Cook County; Illinois,1811,48.9,201,541,3,1663,1,1811,2024
1400000US17031690300,Census Tract 6903; Cook County; Illinois,1709,52.1,380,536,230,1374,0,1709,2024
1400000US17031690400,Census Tract 6904; Cook County; Illinois,3319,35.9,572,490,0,2924,81,3319,2024
1400000US17031690500,Census Tract 6905; Cook County; Illinois,704,55.6,66,136,33,671,0,704,2024
1400000US17031690900,Census Tract 6909; Cook County; Illinois,3923,41.7,469,943,90,3487,0,3923,2024
1400000US17031691000,Census Tract 6910; Cook County; Illinois,2572,44.1,609,606,32,2278,0,2572,2024
1400000US17031691100,Census Tract 6911; Cook County; Illinois,2627,45.2,257,443,2,2566,0,2627,2024
1400000US17031691200,Census Tract 6912; Cook County; Illinois,1878,35.8,504,330,19,1818,0,1878,2024
1400000US17031691300,Census Tract 6913; Cook County; Illinois,2106,54.6,418,456,0,1985,91,2106,2024
1400000US17031691400,Census Tract 6914; Cook County; Illinois,3323,36.7,858,695,1,3180,0,3323,2024
1400000US17031691500,Census Tract 6915; Cook County; Illinois,1667,34.4,464,288,0,1575,0,1667,2024
1400000US17031700100,Census Tract 7001; Cook County; Illinois,3380,34.3,736,326,133,1809,0,3380,2024
1400000US17031700200,Census Tract 7002; Cook County; Illinois,6981,36.2,1896,601,345,977,203,6981,2024
1400000US17031700301,Census Tract 7003.01; Cook County; Illinois,6153,32.5,1648,452,925,224,73,6153,2024
1400000US17031700302,Census Tract 7003.02; Cook County; Illinois,5587,36.9,1365,897,1409,572,55,5587,2024
1400000US17031700401,Census Tract 7004.01; Cook County; Illinois,6367,35.2,1643,753,159,3101,24,6367,2024
1400000US17031700402,Census Tract 7004.02; Cook County; Illinois,3297,39.7,760,453,181,1887,12,3297,2024
1400000US17031700501,Census Tract 7005.01; Cook County; Illinois,6924,43.4,1516,1216,203,6445,52,6924,2024
1400000US17031700502,Census Tract 7005.02; Cook County; Illinois,3318,45.5,657,806,80,2894,0,3318,2024
1400000US17031710100,Census Tract 7101; Cook County; Illinois,940,42.5,143,85,18,852,11,940,2024
1400000US17031710200,Census Tract 7102; Cook County; Illinois,3676,33.8,946,730,0,3676,0,3676,2024
1400000US17031710300,Census Tract 7103; Cook County; Illinois,1180,43.2,150,169,0,1049,13,1180,2024
1400000US17031710400,Census Tract 7104; Cook County; Illinois,5212,45.4,1240,1358,20,5061,53,5212,2024
1400000US17031710500,Census Tract 7105; Cook County; Illinois,4305,33.4,1036,714,8,3940,0,4305,2024
1400000US17031710600,Census Tract 7106; Cook County; Illinois,1658,46.1,258,435,127,1326,0,1658,2024
1400000US17031710700,Census Tract 7107; Cook County; Illinois,2948,37.5,532,654,0,2829,1,2948,2024
1400000US17031710800,Census Tract 7108; Cook County; Illinois,4867,37.1,1377,930,7,4602,70,4867,2024
1400000US17031710900,Census Tract 7109; Cook County; Illinois,2078,28.3,821,204,0,1976,8,2078,2024
1400000US17031711000,Census Tract 7110; Cook County; Illinois,3419,36.8,1011,555,0,2919,37,3419,2024
1400000US17031711100,Census Tract 7111; Cook County; Illinois,2575,36.4,596,371,0,2575,0,2575,2024
1400000US17031711200,Census Tract 7112; Cook County; Illinois,4626,41.5,980,957,37,3967,0,4626,2024
1400000US17031711300,Census Tract 7113; Cook County; Illinois,1506,51.0,184,459,0,1497,0,1506,2024
1400000US17031711400,Census Tract 7114; Cook County; Illinois,2672,33.8,780,391,14,2316,0,2672,2024
1400000US17031711500,Census Tract 7115; Cook County; Illinois,2117,47.8,287,496,0,2012,38,2117,2024
1400000US17031720100,Census Tract 7201; Cook County; Illinois,3434,40.9,811,665,1744,927,46,3434,2024
1400000US17031720200,Census Tract 7202; Cook County; Illinois,3868,50.0,929,1015,1797,1767,1,3868,2024
1400000US17031720300,Census Tract 7203; Cook County; Illinois,3448,52.6,558,1042,2277,937,0,3448,2024
1400000US17031720400,Census Tract 7204; Cook County; Illinois,1927,39.7,464,270,1587,91,18,1927,2024
1400000US17031720500,Census Tract 7205; Cook County; Illinois,1965,43.6,448,420,1765,32,13,1965,2024
1400000US17031720600,Census Tract 7206; Cook County; Illinois,1944,35.6,597,324,1310,583,0,1944,2024
1400000US17031720700,Census Tract 7207; Cook County; Illinois,2935,38.7,667,470,717,1718,67,2935,2024
1400000US17031730100,Census Tract 7301; Cook County; Illinois,2236,44.8,468,565,56,2056,0,2236,2024
1400000US17031730201,Census Tract 7302.01; Cook County; Illinois,5755,37.7,1025,991,118,4846,0,5755,2024
1400000US17031730202,Census Tract 7302.02; Cook County; Illinois,2895,42.3,595,656,58,2787,0,2895,2024
1400000US17031730300,Census Tract 7303; Cook County; Illinois,1079,48.6,161,144,33,1028,0,1079,2024
1400000US17031730400,Census Tract 7304; Cook County; Illinois,3547,46.5,697,589,35,3410,70,3547,2024
1400000US17031730500,Census Tract 7305; Cook County; Illinois,4067,48.7,812,967,0,3934,0,4067,2024
1400000US17031730600,Census Tract 7306; Cook County; Illinois,3267,32.0,1114,510,50,3152,0,3267,2024
1400000US17031730700,Census Tract 7307; Cook County; Illinois,2005,47.4,321,446,0,1887,0,2005,2024
1400000US17031740100,Census Tract 7401; Cook County; Illinois,3003,41.0,732,523,2434,28,11,3003,2024
1400000US17031740200,Census Tract 7402; Cook County; Illinois,6192,41.2,1513,1079,5234,26,49,6192,2024
1400000US17031740300,Census Tract 7403; Cook County; Illinois,5266,39.9,1488,948,4689,0,30,5266,2024
1400000US17031740400,Census Tract 7404; Cook County; Illinois,4598,39.8,1213,483,3341,614,44,4598,2024
1400000US17031750100,Census Tract 7501; Cook County; Illinois,3246,40.6,754,840,263,2882,20,3246,2024
1400000US17031750200,Census Tract 7502; Cook County; Illinois,3079,43.5,553,707,916,1578,196,3079,2024
1400000US17031750300,Census Tract 7503; Cook County; Illinois,2493,38.2,707,422,1837,349,17,2493,2024
1400000US17031750400,Census Tract 7504; Cook County; Illinois,3142,43.2,785,597,1642,892,22,3142,2024
1400000US17031750500,Census Tract 7505; Cook County; Illinois,5487,48.3,1025,1313,1285,3876,10,5487,2024
1400000US17031750600,Census Tract 7506; Cook County; Illinois,3418,34.1,1065,478,36,3182,0,3418,2024
1400000US17031760801,Census Tract 7608.01; Cook County; Illinois,4804,32.5,1011,509,2403,225,1421,4804,2024
1400000US17031760802,Census Tract 7608.02; Cook County; Illinois,2280,52.0,306,716,1980,9,19,2280,2024
1400000US17031760803,Census Tract 7608.03; Cook County; Illinois,7061,40.5,1268,762,4352,620,622,7061,2024
1400000US17031770201,Census Tract 7702.01; Cook County; Illinois,5871,45.2,1098,1283,4181,174,644,5871,2024
1400000US17031770202,Census Tract 7702.02; Cook County; Illinois,4439,50.3,732,1129,3071,83,490,4439,2024
1400000US17031770300,Census Tract 7703; Cook County; Illinois,6900,42.5,1581,1132,4970,327,263,6900,2024
1400000US17031770400,Census Tract 7704; Cook County; Illinois,4625,41.2,1045,658,2928,155,289,4625,2024
1400000US17031770500,Census Tract 7705; Cook County; Illinois,4292,32.4,1476,362,485,0,0,4292,2024
1400000US17031770601,Census Tract 7706.01; Cook County; Illinois,3443,46.7,581,900,2529,58,246,3443,2024
1400000US17031770602,Census Tract 7706.02; Cook County; Illinois,4220,42.2,885,826,1641,91,335,4220,2024
1400000US17031770700,Census Tract 7707; Cook County; Illinois,2359,43.5,259,557,1574,66,167,2359,2024
1400000US17031770800,Census Tract 7708; Cook County; Illinois,5836,39.2,1347,1032,4013,0,200,5836,2024
1400000US17031770901,Census Tract 7709.01; Cook County; Illinois,4918,45.9,863,1228,4075,12,439,4918,2024
1400000US17031770902,Census Tract 7709.02; Cook County; Illinois,3911,38.0,932,567,3027,221,114,3911,2024
1400000US17031800100,Census Tract 8001; Cook County; Illinois,2354,44.2,721,475,2111,45,11,2354,2024
1400000US17031800200,Census Tract 8002; Cook County; Illinois,6347,45.1,1675,1297,5733,150,93,6347,2024
1400000US17031800300,Census Tract 8003; Cook County; Illinois,3391,41.3,1145,516,2999,0,96,3391,2024
1400000US17031800400,Census Tract 8004; Cook County; Illinois,3799,40.5,1371,562,3324,0,83,3799,2024
1400000US17031800500,Census Tract 8005; Cook County; Illinois,5264,41.6,1808,873,4658,41,140,5264,2024
1400000US17031800600,Census Tract 8006; Cook County; Illinois,2421,41.2,908,316,1997,4,56,2421,2024
1400000US17031800700,Census Tract 8007; Cook County; Illinois,4984,40.6,1737,894,3719,14,584,4984,2024
1400000US17031800800,Census Tract 8008; Cook County; Illinois,2322,53.3,389,520,1803,9,236,2322,2024
1400000US17031800900,Census Tract 8009; Cook County; Illinois,4371,47.2,1185,1059,2700,5,948,4371,2024
1400000US17031801000,Census Tract 8010; Cook County; Illinois,5091,48.6,1321,1462,3475,129,1221,5091,2024
1400000US17031801100,Census Tract 8011; Cook County; Illinois,4961,39.7,1840,647,4352,15,200,4961,2024
1400000US17031801200,Census Tract 8012; Cook County; Illinois,3509,52.3,868,1130,3028,0,131,3509,2024
1400000US17031801300,Census Tract 8013; Cook County; Illinois,4461,45.7,1311,835,3572,32,339,4461,2024
1400000US17031801400,Census Tract 8014; Cook County; Illinois,2886,45.0,822,667,1959,0,655,2886,2024
1400000US17031801500,Census Tract 8015; Cook County; Illinois,6219,52.2,1255,1667,4698,222,527,6219,2024
1400000US17031801601,Census Tract 8016.01; Cook County; Illinois,4570,49.5,821,1486,2881,270,1130,4570,2024
1400000US17031801603,Census Tract 8016.03; Cook County; Illinois,3656,45.9,852,878,1994,248,1111,3656,2024
1400000US17031801605,Census Tract 8016.05; Cook County; Illinois,5607,51.2,1009,1445,3810,6,1029,5607,2024
1400000US17031801606,Census Tract 8016.06; Cook County; Illinois,7212,48.0,1225,2028,5269,0,1232,7212,2024
1400000US17031801607,Census Tract 8016.07; Cook County; Illinois,5910,42.5,1398,1456,2401,113,2707,5910,2024
1400000US17031801608,Census Tract 8016.08; Cook County; Illinois,6318,53.8,1349,2380,4269,103,1572,6318,2024
1400000US17031801701,Census Tract 8017.01; Cook County; Illinois,3469,46.5,965,711,2667,0,444,3469,2024
1400000US17031801702,Census Tract 8017.02; Cook County; Illinois,4950,41.5,1608,878,3864,66,573,4950,2024
1400000US17031801800,Census Tract 8018; Cook County; Illinois,6173,51.0,1238,1508,5167,33,717,6173,2024
1400000US17031801901,Census Tract 8019.01; Cook County; Illinois,4634,55.8,901,1586,3547,103,200,4634,2024
1400000US17031801902,Census Tract 8019.02; Cook County; Illinois,3747,39.6,1189,575,3019,0,134,3747,2024
1400000US17031802002,Census Tract 8020.02; Cook County; Illinois,4720,45.7,1071,1210,3606,44,603,4720,2024
1400000US17031802003,Census Tract 8020.03; Cook County; Illinois,2376,41.2,656,569,1604,164,331,2376,2024
1400000US17031802004,Census Tract 8020.04; Cook County; Illinois,5982,39.4,1668,898,2663,88,2387,5982,2024
1400000US17031802100,Census Tract 8021; Cook County; Illinois,3672,42.6,1206,694,2850,50,315,3672,2024
1400000US17031802200,Census Tract 8022; Cook County; Illinois,4853,46.6,1163,1190,3938,13,214,4853,2024
1400000US17031802300,Census Tract 8023; Cook County; Illinois,5606,51.4,1110,1809,3577,91,1031,5606,2024
1400000US17031802402,Census Tract 8024.02; Cook County; Illinois,5739,53.4,998,1961,3150,127,889,5739,2024
1400000US17031802403,Census Tract 8024.03; Cook County; Illinois,1517,46.6,237,451,1231,6,165,1517,2024
1400000US17031802404,Census Tract 8024.04; Cook County; Illinois,7892,36.5,1556,1356,3559,274,775,7892,2024
1400000US17031802503,Census Tract 8025.03; Cook County; Illinois,7232,40.5,1539,1110,4298,297,1208,7232,2024
1400000US17031802504,Census Tract 8025.04; Cook County; Illinois,6373,41.0,1432,1156,2636,22,1358,6373,2024
1400000US17031802505,Census Tract 8025.05; Cook County; Illinois,6157,34.3,1294,411,2625,107,897,6157,2024
1400000US17031802506,Census Tract 8025.06; Cook County; Illinois,2393,37.7,553,255,1029,106,186,2393,2024
1400000US17031802605,Census Tract 8026.05; Cook County; Illinois,7035,49.5,1111,2199,4969,573,1008,7035,2024
1400000US17031802607,Census Tract 8026.07; Cook County; Illinois,1421,51.4,297,336,1107,0,94,1421,2024
1400000US17031802608,Census Tract 8026.08; Cook County; Illinois,5687,50.4,1010,1779,4746,22,352,5687,2024
1400000US17031802609,Census Tract 8026.09; Cook County; Illinois,6525,37.7,1030,611,3252,40,834,6525,2024
1400000US17031802610,Census Tract 8026.10; Cook County; Illinois,1978,48.0,297,470,1230,23,622,1978,2024
1400000US17031802701,Census Tract 8027.01; Cook County; Illinois,6972,41.1,1835,1302,2983,143,1859,6972,2024
1400000US17031802702,Census Tract 8027.02; Cook County; Illinois,4370,53.8,689,1518,2404,58,1498,4370,2024
1400000US17031802801,Census Tract 8028.01; Cook County; Illinois,4712,42.0,1188,770,3744,68,246,4712,2024
1400000US17031802802,Census Tract 8028.02; Cook County; Illinois,6375,40.3,1944,991,4799,26,706,6375,2024
1400000US17031802900,Census Tract 8029; Cook County; Illinois,5993,44.0,1809,1182,5304,17,225,5993,2024
1400000US17031803005,Census Tract 8030.05; Cook County; Illinois,2860,41.2,709,438,2104,10,173,2860,2024
1400000US17031803007,Census Tract 8030.07; Cook County; Illinois,5092,43.5,1070,1433,4212,22,396,5092,2024
1400000US17031803008,Census Tract 8030.08; Cook County; Illinois,4720,41.6,1135,922,3244,70,911,4720,2024
1400000US17031803010,Census Tract 8030.10; Cook County; Illinois,4351,39.9,1017,571,2951,133,551,4351,2024
1400000US17031803012,Census Tract 8030.12; Cook County; Illinois,2135,40.6,379,368,1366,73,261,2135,2024
1400000US17031803013,Census Tract 8030.13; Cook County; Illinois,5690,46.3,1247,1141,4490,93,406,5690,2024
1400000US17031803014,Census Tract 8030.14; Cook County; Illinois,3543,41.0,674,550,2429,20,326,3543,2024
1400000US17031803015,Census Tract 8030.15; Cook County; Illinois,4520,52.4,648,1379,3495,71,265,4520,2024
1400000US17031803016,Census Tract 8030.16; Cook County; Illinois,2537,34.7,629,257,1089,138,875,2537,2024
1400000US17031803017,Census Tract 8030.17; Cook County; Illinois,6520,37.6,1405,1075,3799,52,1200,6520,2024
1400000US17031803100,Census Tract 8031; Cook County; Illinois,3545,39.8,1058,535,2863,11,174,3545,2024
1400000US17031803200,Census Tract 8032; Cook County; Illinois,4961,53.3,955,1660,4258,26,187,4961,2024
1400000US17031803300,Census Tract 8033; Cook County; Illinois,5529,46.5,786,1025,4181,280,352,5529,2024
1400000US17031803400,Census Tract 8034; Cook County; Illinois,6398,39.0,1982,1062,4844,468,219,6398,2024
1400000US17031803500,Census Tract 8035; Cook County; Illinois,5238,44.8,1263,1055,4605,9,225,5238,2024
1400000US17031803603,Census Tract 8036.03; Cook County; Illinois,6489,46.4,1817,1434,4541,34,1466,6489,2024
1400000US17031803604,Census Tract 8036.04; Cook County; Illinois,4446,45.3,951,928,2912,135,470,4446,2024
1400000US17031803605,Census Tract 8036.05; Cook County; Illinois,6237,45.4,1261,1214,4388,371,817,6237,2024
1400000US17031803607,Census Tract 8036.07; Cook County; Illinois,4434,40.7,949,820,3726,43,279,4434,2024
1400000US17031803608,Census Tract 8036.08; Cook County; Illinois,7939,42.7,1751,1168,5574,556,420,7939,2024
1400000US17031803611,Census Tract 8036.11; Cook County; Illinois,6341,33.6,1428,690,1793,122,1205,6341,2024
1400000US17031803612,Census Tract 8036.12; Cook County; Illinois,3379,31.3,879,207,1128,553,301,3379,2024
1400000US17031803613,Census Tract 8036.13; Cook County; Illinois,3167,33.3,1053,240,569,78,106,3167,2024
1400000US17031803614,Census Tract 8036.14; Cook County; Illinois,3965,32.0,954,349,1241,385,281,3965,2024
1400000US17031803615,Census Tract 8036.15; Cook County; Illinois,2460,32.5,333,248,1417,92,514,2460,2024
1400000US17031803616,Census Tract 8036.16; Cook County; Illinois,4842,34.8,756,742,2927,745,391,4842,2024
1400000US17031803701,Census Tract 8037.01; Cook County; Illinois,2795,44.6,364,594,2027,5,342,2795,2024
1400000US17031803702,Census Tract 8037.02; Cook County; Illinois,6098,41.5,1426,1234,4403,276,786,6098,2024
1400000US17031803800,Census Tract 8038; Cook County; Illinois,4145,43.0,734,793,3024,44,125,4145,2024
1400000US17031803901,Census Tract 8039.01; Cook County; Illinois,3626,49.2,536,984,2570,63,465,3626,2024
1400000US17031803902,Census Tract 8039.02; Cook County; Illinois,3409,41.7,669,546,2420,6,37,3409,2024
1400000US17031804000,Census Tract 8040; Cook County; Illinois,4705,43.3,882,1004,3077,1,185,4705,2024
1400000US17031804102,Census Tract 8041.02; Cook County; Illinois,7027,46.1,1722,1639,5298,58,1276,7027,2024
1400000US17031804104,Census Tract 8041.04; Cook County; Illinois,4940,46.1,1086,1119,3355,73,1183,4940,2024
1400000US17031804105,Census Tract 8041.05; Cook County; Illinois,4570,45.8,1028,911,3327,117,576,4570,2024
1400000US17031804106,Census Tract 8041.06; Cook County; Illinois,7231,42.2,1761,1071,4082,4,2355,7231,2024
1400000US17031804108,Census Tract 8041.08; Cook County; Illinois,4270,34.0,935,338,1805,695,1270,4270,2024
1400000US17031804109,Census Tract 8041.09; Cook County; Illinois,3203,40.9,798,790,2294,16,219,3203,2024
1400000US17031804202,Census Tract 8042.02; Cook County; Illinois,7444,49.2,1798,1830,4482,0,2495,7444,2024
1400000US17031804203,Census Tract 8042.03; Cook County; Illinois,3598,47.3,979,811,1829,38,1572,3598,2024
1400000US17031804204,Census Tract 8042.04; Cook County; Illinois,5191,45.3,1588,1063,3935,132,599,5191,2024
1400000US17031804305,Census Tract 8043.05; Cook County; Illinois,8126,38.9,1828,911,2609,667,730,8126,2024
1400000US17031804306,Census Tract 8043.06; Cook County; Illinois,5889,38.4,1576,896,2155,19,266,5889,2024
1400000US17031804308,Census Tract 8043.08; Cook County; Illinois,4918,36.5,1358,726,2427,311,729,4918,2024
1400000US17031804309,Census Tract 8043.09; Cook County; Illinois,2978,37.7,705,407,987,154,217,2978,2024
1400000US17031804312,Census Tract 8043.12; Cook County; Illinois,1661,48.4,334,273,650,0,901,1661,2024
1400000US17031804313,Census Tract 8043.13; Cook County; Illinois,6563,33.0,1693,786,1751,793,976,6563,2024
1400000US17031804314,Census Tract 8043.14; Cook County; Illinois,1322,48.6,198,293,839,7,213,1322,2024
1400000US17031804315,Census Tract 8043.15; Cook County; Illinois,2683,39.6,570,411,1354,0,487,2683,2024
1400000US17031804316,Census Tract 8043.16; Cook County; Illinois,4486,45.1,821,808,2106,24,1099,4486,2024
1400000US17031804403,Census Tract 8044.03; Cook County; Illinois,7194,40.9,1652,1202,2478,418,654,7194,2024
1400000US17031804404,Census Tract 8044.04; Cook County; Illinois,5399,33.1,1527,698,1229,538,327,5399,2024
1400000US17031804405,Census Tract 8044.05; Cook County; Illinois,3643,32.8,886,373,358,348,190,3643,2024
1400000US17031804406,Census Tract 8044.06; Cook County; Illinois,5465,34.8,1275,637,1255,312,753,5465,2024
1400000US17031804505,Census Tract 8045.05; Cook County; Illinois,3677,38.4,739,364,2201,95,322,3677,2024
1400000US17031804506,Census Tract 8045.06; Cook County; Illinois,5352,47.5,966,1193,2701,143,1099,5352,2024
1400000US17031804508,Census Tract 8045.08; Cook County; Illinois,2285,34.1,612,253,433,293,205,2285,2024
